country,date,CountryCode,latitude,longitude,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
Hungary,03/02/2021,HU,47.162494,19.503304,370336,1048,85313,12739,83
Hungary,04/02/2021,HU,47.162494,19.503304,371988,1652,84848,12832,93
Hungary,05/02/2021,HU,47.162494,19.503304,373564,1576,84870,12930,98
Hungary,06/02/2021,HU,47.162494,19.503304,375125,1561,84150,13026,96
Hungary,07/02/2021,HU,47.162494,19.503304,376495,1370,83642,13090,64
Hungary,08/02/2021,HU,47.162494,19.503304,377655,1160,82661,13155,65
Hungary,09/02/2021,HU,47.162494,19.503304,378734,1079,82203,13249,94
Hungary,10/02/2021,HU,47.162494,19.503304,380013,1279,81644,13347,98
Hungary,11/02/2021,HU,47.162494,19.503304,381875,1862,81297,13444,97
Hungary,12/02/2021,HU,47.162494,19.503304,383735,1860,80672,13543,99
Hungary,13/02/2021,HU,47.162494,19.503304,385755,2020,78577,13636,93
Hungary,14/02/2021,HU,47.162494,19.503304,387462,1707,77583,13706,70
Hungary,15/02/2021,HU,47.162494,19.503304,388799,1337,77039,13752,46
Hungary,16/02/2021,HU,47.162494,19.503304,389622,823,77012,13837,85
Hungary,17/02/2021,HU,47.162494,19.503304,391170,1548,77250,13931,94
Hungary,18/02/2021,HU,47.162494,19.503304,394023,2853,78625,14035,104
Hungary,19/02/2021,HU,47.162494,19.503304,397116,3093,80282,14145,110
Hungary,20/02/2021,HU,47.162494,19.503304,400111,2995,81179,14252,107
Hungary,21/02/2021,HU,47.162494,19.503304,403023,2912,82103,14299,47
Hungary,22/02/2021,HU,47.162494,19.503304,405646,2623,82649,14347,48
Hungary,23/02/2021,HU,47.162494,19.503304,407274,1628,81976,14450,103
Hungary,24/02/2021,HU,47.162494,19.503304,410129,2855,82127,14552,102
Hungary,25/02/2021,HU,47.162494,19.503304,414514,4385,84061,14672,120
Hungary,26/02/2021,HU,47.162494,19.503304,419182,4668,86488,14795,123
Hungary,27/02/2021,HU,47.162494,19.503304,424130,4948,89537,14902,107
Hungary,28/02/2021,HU,47.162494,19.503304,428599,4469,92497,14974,72
Hungary,01/03/2021,HU,47.162494,19.503304,432925,4326,94911,15058,84
Iceland,15/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,16/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,17/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,18/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,19/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,20/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,21/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,22/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,23/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,24/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,25/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,26/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,27/02/2020,IS,64.963051,-19.020835,0,0,0,0,0
Iceland,28/02/2020,IS,64.963051,-19.020835,1,0,1,0,0
Iceland,29/02/2020,IS,64.963051,-19.020835,1,0,1,0,0
Iceland,01/03/2020,IS,64.963051,-19.020835,3,2,3,0,0
Iceland,02/03/2020,IS,64.963051,-19.020835,9,6,9,0,0
Iceland,03/03/2020,IS,64.963051,-19.020835,14,5,13,0,0
Iceland,04/03/2020,IS,64.963051,-19.020835,26,12,25,0,0
Iceland,05/03/2020,IS,64.963051,-19.020835,37,11,36,0,0
Iceland,06/03/2020,IS,64.963051,-19.020835,45,8,44,0,0
Iceland,07/03/2020,IS,64.963051,-19.020835,50,5,49,0,0
Iceland,08/03/2020,IS,64.963051,-19.020835,58,8,57,0,0
Iceland,09/03/2020,IS,64.963051,-19.020835,65,7,64,0,0
Iceland,10/03/2020,IS,64.963051,-19.020835,81,16,80,0,0
Iceland,11/03/2020,IS,64.963051,-19.020835,85,4,84,0,0
Iceland,12/03/2020,IS,64.963051,-19.020835,117,32,116,0,0
Iceland,13/03/2020,IS,64.963051,-19.020835,134,17,133,0,0
Iceland,14/03/2020,IS,64.963051,-19.020835,161,27,160,0,0
Iceland,15/03/2020,IS,64.963051,-19.020835,180,19,179,0,0
Iceland,16/03/2020,IS,64.963051,-19.020835,199,19,198,0,0
Iceland,17/03/2020,IS,64.963051,-19.020835,247,48,242,0,0
Iceland,18/03/2020,IS,64.963051,-19.020835,250,3,245,0,0
Iceland,19/03/2020,IS,64.963051,-19.020835,330,80,325,0,0
Iceland,20/03/2020,IS,64.963051,-19.020835,409,79,404,0,0
Iceland,21/03/2020,IS,64.963051,-19.020835,473,64,467,1,1
Iceland,22/03/2020,IS,64.963051,-19.020835,568,95,562,1,0
Iceland,23/03/2020,IS,64.963051,-19.020835,588,20,575,1,0
Iceland,24/03/2020,IS,64.963051,-19.020835,648,60,634,2,1
Iceland,25/03/2020,IS,64.963051,-19.020835,737,89,723,2,0
Iceland,26/03/2020,IS,64.963051,-19.020835,802,65,788,2,0
Iceland,27/03/2020,IS,64.963051,-19.020835,890,88,854,2,0
Iceland,28/03/2020,IS,64.963051,-19.020835,963,73,917,2,0
Iceland,29/03/2020,IS,64.963051,-19.020835,1020,57,961,2,0
Iceland,30/03/2020,IS,64.963051,-19.020835,1086,66,1009,2,0
Iceland,31/03/2020,IS,64.963051,-19.020835,1135,49,1040,2,0
Iceland,01/04/2020,IS,64.963051,-19.020835,1220,85,1087,2,0
Iceland,02/04/2020,IS,64.963051,-19.020835,1319,99,1151,4,2
Iceland,03/04/2020,IS,64.963051,-19.020835,1364,45,1154,4,0
Iceland,04/04/2020,IS,64.963051,-19.020835,1417,53,1185,4,0
Iceland,05/04/2020,IS,64.963051,-19.020835,1486,69,1170,4,0
Iceland,06/04/2020,IS,64.963051,-19.020835,1562,76,1216,6,2
Iceland,07/04/2020,IS,64.963051,-19.020835,1586,24,1212,6,0
Iceland,08/04/2020,IS,64.963051,-19.020835,1616,30,1144,6,0
Iceland,09/04/2020,IS,64.963051,-19.020835,1648,32,1104,6,0
Iceland,10/04/2020,IS,64.963051,-19.020835,1675,27,1077,7,1
Iceland,11/04/2020,IS,64.963051,-19.020835,1689,14,1029,8,1
Iceland,12/04/2020,IS,64.963051,-19.020835,1701,12,952,8,0
Iceland,13/04/2020,IS,64.963051,-19.020835,1711,10,915,8,0
Iceland,14/04/2020,IS,64.963051,-19.020835,1720,9,881,8,0
Iceland,15/04/2020,IS,64.963051,-19.020835,1727,7,833,8,0
Iceland,16/04/2020,IS,64.963051,-19.020835,1739,12,757,8,0
Iceland,17/04/2020,IS,64.963051,-19.020835,1754,15,705,9,1
Iceland,18/04/2020,IS,64.963051,-19.020835,1760,6,632,9,0
Iceland,19/04/2020,IS,64.963051,-19.020835,1771,11,577,9,0
Iceland,20/04/2020,IS,64.963051,-19.020835,1773,2,578,10,1
Iceland,21/04/2020,IS,64.963051,-19.020835,1778,5,512,10,0
Iceland,22/04/2020,IS,64.963051,-19.020835,1785,7,464,10,0
Iceland,23/04/2020,IS,64.963051,-19.020835,1789,4,423,10,0
Iceland,24/04/2020,IS,64.963051,-19.020835,1789,0,376,10,0
Iceland,25/04/2020,IS,64.963051,-19.020835,1790,1,344,10,0
Iceland,26/04/2020,IS,64.963051,-19.020835,1792,2,318,10,0
Iceland,27/04/2020,IS,64.963051,-19.020835,1792,0,280,10,0
Iceland,28/04/2020,IS,64.963051,-19.020835,1795,3,267,10,0
Iceland,29/04/2020,IS,64.963051,-19.020835,1797,2,257,10,0
Iceland,30/04/2020,IS,64.963051,-19.020835,1797,0,237,10,0
Iceland,01/05/2020,IS,64.963051,-19.020835,1798,1,224,10,0
Iceland,02/05/2020,IS,64.963051,-19.020835,1798,0,205,10,0
Iceland,03/05/2020,IS,64.963051,-19.020835,1799,1,189,10,0
Iceland,04/05/2020,IS,64.963051,-19.020835,1799,0,178,10,0
Iceland,05/05/2020,IS,64.963051,-19.020835,1799,0,172,10,0
Iceland,06/05/2020,IS,64.963051,-19.020835,1799,0,162,10,0
Iceland,07/05/2020,IS,64.963051,-19.020835,1801,2,147,10,0
Iceland,08/05/2020,IS,64.963051,-19.020835,1801,0,142,10,0
Iceland,09/05/2020,IS,64.963051,-19.020835,1801,0,132,10,0
Iceland,10/05/2020,IS,64.963051,-19.020835,1801,0,124,10,0
Iceland,11/05/2020,IS,64.963051,-19.020835,1801,0,124,10,0
Iceland,12/05/2020,IS,64.963051,-19.020835,1801,0,124,10,0
Iceland,13/05/2020,IS,64.963051,-19.020835,1802,1,122,10,0
Iceland,14/05/2020,IS,64.963051,-19.020835,1802,0,118,10,0
Iceland,15/05/2020,IS,64.963051,-19.020835,1802,0,118,10,0
Iceland,16/05/2020,IS,64.963051,-19.020835,1802,0,116,10,0
Iceland,17/05/2020,IS,64.963051,-19.020835,1802,0,112,10,0
Iceland,18/05/2020,IS,64.963051,-19.020835,1802,0,112,10,0
Iceland,19/05/2020,IS,64.963051,-19.020835,1802,0,112,10,0
Iceland,20/05/2020,IS,64.963051,-19.020835,1803,1,110,10,0
Iceland,21/05/2020,IS,64.963051,-19.020835,1803,0,110,10,0
Iceland,22/05/2020,IS,64.963051,-19.020835,1803,0,109,10,0
Iceland,23/05/2020,IS,64.963051,-19.020835,1804,1,109,10,0
Iceland,24/05/2020,IS,64.963051,-19.020835,1804,0,109,10,0
Iceland,25/05/2020,IS,64.963051,-19.020835,1804,0,109,10,0
Iceland,26/05/2020,IS,64.963051,-19.020835,1804,0,109,10,0
Iceland,27/05/2020,IS,64.963051,-19.020835,1805,1,109,10,0
Iceland,28/05/2020,IS,64.963051,-19.020835,1805,0,109,10,0
Iceland,29/05/2020,IS,64.963051,-19.020835,1805,0,109,10,0
Iceland,30/05/2020,IS,64.963051,-19.020835,1806,1,108,10,0
Iceland,31/05/2020,IS,64.963051,-19.020835,1806,0,108,10,0
Iceland,01/06/2020,IS,64.963051,-19.020835,1806,0,108,10,0
Iceland,02/06/2020,IS,64.963051,-19.020835,1806,0,108,10,0
Iceland,03/06/2020,IS,64.963051,-19.020835,1806,0,108,10,0
Iceland,04/06/2020,IS,64.963051,-19.020835,1806,0,108,10,0
Iceland,05/06/2020,IS,64.963051,-19.020835,1806,0,108,10,0
Iceland,06/06/2020,IS,64.963051,-19.020835,1806,0,108,10,0
Iceland,07/06/2020,IS,64.963051,-19.020835,1807,1,109,10,0
Iceland,08/06/2020,IS,64.963051,-19.020835,1807,0,109,10,0
Iceland,09/06/2020,IS,64.963051,-19.020835,1807,0,109,10,0
Iceland,10/06/2020,IS,64.963051,-19.020835,1807,0,109,10,0
Iceland,11/06/2020,IS,64.963051,-19.020835,1807,0,109,10,0
Iceland,12/06/2020,IS,64.963051,-19.020835,1807,0,109,10,0
Iceland,13/06/2020,IS,64.963051,-19.020835,1808,1,110,10,0
Iceland,14/06/2020,IS,64.963051,-19.020835,1810,2,112,10,0
Iceland,15/06/2020,IS,64.963051,-19.020835,1811,1,111,10,0
Iceland,16/06/2020,IS,64.963051,-19.020835,1812,1,112,10,0
Iceland,17/06/2020,IS,64.963051,-19.020835,1812,0,112,10,0
Iceland,18/06/2020,IS,64.963051,-19.020835,1814,2,113,10,0
Iceland,19/06/2020,IS,64.963051,-19.020835,1815,1,110,10,0
Iceland,20/06/2020,IS,64.963051,-19.020835,1815,0,110,10,0
Iceland,21/06/2020,IS,64.963051,-19.020835,1815,0,106,10,0
Iceland,22/06/2020,IS,64.963051,-19.020835,1815,0,106,10,0
Iceland,23/06/2020,IS,64.963051,-19.020835,1815,0,106,10,0
Iceland,24/06/2020,IS,64.963051,-19.020835,1817,2,107,10,0
Iceland,25/06/2020,IS,64.963051,-19.020835,1818,1,108,10,0
Iceland,26/06/2020,IS,64.963051,-19.020835,1820,2,105,10,0
Iceland,27/06/2020,IS,64.963051,-19.020835,1820,0,103,10,0
Iceland,28/06/2020,IS,64.963051,-19.020835,1821,1,103,10,0
Iceland,29/06/2020,IS,64.963051,-19.020835,1822,1,102,10,0
Iceland,30/06/2020,IS,64.963051,-19.020835,1824,2,102,10,0
Iceland,01/07/2020,IS,64.963051,-19.020835,1825,1,102,10,0
Iceland,02/07/2020,IS,64.963051,-19.020835,1830,5,103,10,0
Iceland,03/07/2020,IS,64.963051,-19.020835,1830,0,98,10,0
Iceland,04/07/2020,IS,64.963051,-19.020835,1830,0,94,10,0
Iceland,05/07/2020,IS,64.963051,-19.020835,1830,0,93,10,0
Iceland,06/07/2020,IS,64.963051,-19.020835,1832,2,95,10,0
Iceland,07/07/2020,IS,64.963051,-19.020835,1833,1,89,10,0
Iceland,08/07/2020,IS,64.963051,-19.020835,1833,0,82,10,0
Iceland,09/07/2020,IS,64.963051,-19.020835,1833,0,79,10,0
Iceland,10/07/2020,IS,64.963051,-19.020835,1833,0,75,10,0
Iceland,11/07/2020,IS,64.963051,-19.020835,1833,0,70,10,0
Iceland,12/07/2020,IS,64.963051,-19.020835,1833,0,69,10,0
Iceland,13/07/2020,IS,64.963051,-19.020835,1833,0,64,10,0
Iceland,14/07/2020,IS,64.963051,-19.020835,1835,2,60,10,0
Iceland,15/07/2020,IS,64.963051,-19.020835,1835,0,49,10,0
Iceland,16/07/2020,IS,64.963051,-19.020835,1836,1,47,10,0
Iceland,17/07/2020,IS,64.963051,-19.020835,1836,0,40,10,0
Iceland,18/07/2020,IS,64.963051,-19.020835,1838,2,39,10,0
Iceland,19/07/2020,IS,64.963051,-19.020835,1839,1,33,10,0
Iceland,20/07/2020,IS,64.963051,-19.020835,1839,0,28,10,0
Iceland,21/07/2020,IS,64.963051,-19.020835,1839,0,8,10,0
Iceland,22/07/2020,IS,64.963051,-19.020835,1840,1,8,10,0
Iceland,23/07/2020,IS,64.963051,-19.020835,1841,1,8,10,0
Iceland,24/07/2020,IS,64.963051,-19.020835,1843,2,10,10,0
Iceland,25/07/2020,IS,64.963051,-19.020835,1843,0,10,10,0
Iceland,26/07/2020,IS,64.963051,-19.020835,1847,4,14,10,0
Iceland,27/07/2020,IS,64.963051,-19.020835,1854,7,21,10,0
Iceland,28/07/2020,IS,64.963051,-19.020835,1857,3,24,10,0
Iceland,29/07/2020,IS,64.963051,-19.020835,1861,4,28,10,0
Iceland,30/07/2020,IS,64.963051,-19.020835,1872,11,39,10,0
Iceland,31/07/2020,IS,64.963051,-19.020835,1885,13,50,10,0
Iceland,01/08/2020,IS,64.963051,-19.020835,1893,8,58,10,0
Iceland,02/08/2020,IS,64.963051,-19.020835,1907,14,72,10,0
Iceland,03/08/2020,IS,64.963051,-19.020835,1915,8,80,10,0
Iceland,04/08/2020,IS,64.963051,-19.020835,1918,3,83,10,0
Iceland,05/08/2020,IS,64.963051,-19.020835,1926,8,91,10,0
Iceland,06/08/2020,IS,64.963051,-19.020835,1930,4,95,10,0
Iceland,07/08/2020,IS,64.963051,-19.020835,1952,22,109,10,0
Iceland,08/08/2020,IS,64.963051,-19.020835,1955,3,112,10,0
Iceland,09/08/2020,IS,64.963051,-19.020835,1958,3,114,10,0
Iceland,10/08/2020,IS,64.963051,-19.020835,1962,4,114,10,0
Iceland,11/08/2020,IS,64.963051,-19.020835,1968,6,114,10,0
Iceland,12/08/2020,IS,64.963051,-19.020835,1972,4,115,10,0
Iceland,13/08/2020,IS,64.963051,-19.020835,1976,4,114,10,0
Iceland,14/08/2020,IS,64.963051,-19.020835,1983,7,112,10,0
Iceland,15/08/2020,IS,64.963051,-19.020835,1999,16,119,10,0
Iceland,16/08/2020,IS,64.963051,-19.020835,2011,12,121,10,0
Iceland,17/08/2020,IS,64.963051,-19.020835,2014,3,116,10,0
Iceland,18/08/2020,IS,64.963051,-19.020835,2027,13,122,10,0
Iceland,19/08/2020,IS,64.963051,-19.020835,2035,8,122,10,0
Iceland,20/08/2020,IS,64.963051,-19.020835,2040,5,117,10,0
Iceland,21/08/2020,IS,64.963051,-19.020835,2050,10,120,10,0
Iceland,22/08/2020,IS,64.963051,-19.020835,2058,8,112,10,0
Iceland,23/08/2020,IS,64.963051,-19.020835,2064,6,115,10,0
Iceland,24/08/2020,IS,64.963051,-19.020835,2073,9,117,10,0
Iceland,25/08/2020,IS,64.963051,-19.020835,2077,4,114,10,0
Iceland,26/08/2020,IS,64.963051,-19.020835,2082,5,115,10,0
Iceland,27/08/2020,IS,64.963051,-19.020835,2087,5,113,10,0
Iceland,28/08/2020,IS,64.963051,-19.020835,2092,5,118,10,0
Iceland,29/08/2020,IS,64.963051,-19.020835,2100,8,111,10,0
Iceland,30/08/2020,IS,64.963051,-19.020835,2105,5,105,10,0
Iceland,31/08/2020,IS,64.963051,-19.020835,2107,2,100,10,0
Iceland,01/09/2020,IS,64.963051,-19.020835,2116,9,99,10,0
Iceland,02/09/2020,IS,64.963051,-19.020835,2121,5,95,10,0
Iceland,03/09/2020,IS,64.963051,-19.020835,2128,7,95,10,0
Iceland,04/09/2020,IS,64.963051,-19.020835,2135,7,96,10,0
Iceland,05/09/2020,IS,64.963051,-19.020835,2136,1,88,10,0
Iceland,06/09/2020,IS,64.963051,-19.020835,2141,5,81,10,0
Iceland,07/09/2020,IS,64.963051,-19.020835,2143,2,76,10,0
Iceland,08/09/2020,IS,64.963051,-19.020835,2150,7,80,10,0
Iceland,09/09/2020,IS,64.963051,-19.020835,2153,3,76,10,0
Iceland,10/09/2020,IS,64.963051,-19.020835,2157,4,75,10,0
Iceland,11/09/2020,IS,64.963051,-19.020835,2161,4,72,10,0
Iceland,12/09/2020,IS,64.963051,-19.020835,2162,1,67,10,0
Iceland,13/09/2020,IS,64.963051,-19.020835,2165,3,63,10,0
Iceland,14/09/2020,IS,64.963051,-19.020835,2168,3,63,10,0
Iceland,15/09/2020,IS,64.963051,-19.020835,2174,6,62,10,0
Iceland,16/09/2020,IS,64.963051,-19.020835,2189,15,75,10,0
Iceland,17/09/2020,IS,64.963051,-19.020835,2206,17,84,10,0
Iceland,18/09/2020,IS,64.963051,-19.020835,2230,24,108,10,0
Iceland,19/09/2020,IS,64.963051,-19.020835,2307,77,181,10,0
Iceland,20/09/2020,IS,64.963051,-19.020835,2346,39,215,10,0
Iceland,21/09/2020,IS,64.963051,-19.020835,2377,31,242,10,0
Iceland,22/09/2020,IS,64.963051,-19.020835,2419,42,279,10,0
Iceland,23/09/2020,IS,64.963051,-19.020835,2476,57,324,10,0
Iceland,24/09/2020,IS,64.963051,-19.020835,2512,36,352,10,0
Iceland,25/09/2020,IS,64.963051,-19.020835,2561,49,400,10,0
Iceland,26/09/2020,IS,64.963051,-19.020835,2601,40,435,10,0
Iceland,27/09/2020,IS,64.963051,-19.020835,2623,22,455,10,0
Iceland,28/09/2020,IS,64.963051,-19.020835,2663,40,492,10,0
Iceland,29/09/2020,IS,64.963051,-19.020835,2695,32,524,10,0
Iceland,30/09/2020,IS,64.963051,-19.020835,2728,33,551,10,0
Iceland,01/10/2020,IS,64.963051,-19.020835,2769,41,582,10,0
Iceland,02/10/2020,IS,64.963051,-19.020835,2809,40,605,10,0
Iceland,03/10/2020,IS,64.963051,-19.020835,2872,63,650,10,0
Iceland,04/10/2020,IS,64.963051,-19.020835,2921,49,634,10,0
Iceland,05/10/2020,IS,64.963051,-19.020835,2980,59,670,10,0
Iceland,06/10/2020,IS,64.963051,-19.020835,3081,101,747,10,0
Iceland,07/10/2020,IS,64.963051,-19.020835,3172,91,796,10,0
Iceland,08/10/2020,IS,64.963051,-19.020835,3267,95,846,10,0
Iceland,09/10/2020,IS,64.963051,-19.020835,3373,106,915,10,0
Iceland,10/10/2020,IS,64.963051,-19.020835,3460,87,984,10,0
Iceland,11/10/2020,IS,64.963051,-19.020835,3526,66,1017,10,0
Iceland,12/10/2020,IS,64.963051,-19.020835,3582,56,1022,10,0
Iceland,13/10/2020,IS,64.963051,-19.020835,3668,86,1071,10,0
Iceland,14/10/2020,IS,64.963051,-19.020835,3757,89,1132,10,0
Iceland,15/10/2020,IS,64.963051,-19.020835,3837,80,1170,10,0
Iceland,16/10/2020,IS,64.963051,-19.020835,3929,92,1205,11,1
Iceland,17/10/2020,IS,64.963051,-19.020835,3998,69,1242,11,0
Iceland,18/10/2020,IS,64.963051,-19.020835,4055,57,1240,11,0
Iceland,19/10/2020,IS,64.963051,-19.020835,4101,46,1234,11,0
Iceland,20/10/2020,IS,64.963051,-19.020835,4193,92,1252,11,0
Iceland,21/10/2020,IS,64.963051,-19.020835,4230,37,1206,11,0
Iceland,22/10/2020,IS,64.963051,-19.020835,4268,38,1159,11,0
Iceland,23/10/2020,IS,64.963051,-19.020835,4308,40,1110,11,0
Iceland,24/10/2020,IS,64.963051,-19.020835,4394,86,1081,11,0
Iceland,25/10/2020,IS,64.963051,-19.020835,4448,54,1042,11,0
Iceland,26/10/2020,IS,64.963051,-19.020835,4504,56,1030,11,0
Iceland,27/10/2020,IS,64.963051,-19.020835,4574,70,1048,11,0
Iceland,28/10/2020,IS,64.963051,-19.020835,4671,97,1061,12,1
Iceland,29/10/2020,IS,64.963051,-19.020835,4719,48,1006,12,0
Iceland,30/10/2020,IS,64.963051,-19.020835,4797,78,996,13,1
Iceland,31/10/2020,IS,64.963051,-19.020835,4865,68,979,13,0
Iceland,01/11/2020,IS,64.963051,-19.020835,4890,25,927,15,2
Iceland,02/11/2020,IS,64.963051,-19.020835,4931,41,905,16,1
Iceland,03/11/2020,IS,64.963051,-19.020835,4958,27,860,17,1
Iceland,04/11/2020,IS,64.963051,-19.020835,4989,31,798,17,0
Iceland,05/11/2020,IS,64.963051,-19.020835,5017,28,762,18,1
Iceland,06/11/2020,IS,64.963051,-19.020835,5039,22,735,18,0
Iceland,07/11/2020,IS,64.963051,-19.020835,5063,24,710,18,0
Iceland,08/11/2020,IS,64.963051,-19.020835,5078,15,635,20,2
Iceland,09/11/2020,IS,64.963051,-19.020835,5101,23,622,23,3
Iceland,10/11/2020,IS,64.963051,-19.020835,5114,13,569,24,1
Iceland,11/11/2020,IS,64.963051,-19.020835,5142,28,542,24,0
Iceland,12/11/2020,IS,64.963051,-19.020835,5160,18,472,25,1
Iceland,13/11/2020,IS,64.963051,-19.020835,5170,10,447,25,0
Iceland,14/11/2020,IS,64.963051,-19.020835,5186,16,394,25,0
Iceland,15/11/2020,IS,64.963051,-19.020835,5189,3,351,25,0
Iceland,16/11/2020,IS,64.963051,-19.020835,5205,16,340,25,0
Iceland,17/11/2020,IS,64.963051,-19.020835,5215,10,302,25,0
Iceland,18/11/2020,IS,64.963051,-19.020835,5226,11,267,25,0
Iceland,19/11/2020,IS,64.963051,-19.020835,5231,5,233,25,0
Iceland,20/11/2020,IS,64.963051,-19.020835,5251,20,232,26,1
Iceland,21/11/2020,IS,64.963051,-19.020835,5269,18,224,26,0
Iceland,22/11/2020,IS,64.963051,-19.020835,5277,8,205,26,0
Iceland,23/11/2020,IS,64.963051,-19.020835,5289,12,198,26,0
Iceland,24/11/2020,IS,64.963051,-19.020835,5298,9,186,26,0
Iceland,25/11/2020,IS,64.963051,-19.020835,5312,14,176,26,0
Iceland,26/11/2020,IS,64.963051,-19.020835,5323,11,166,26,0
Iceland,27/11/2020,IS,64.963051,-19.020835,5346,23,176,26,0
Iceland,28/11/2020,IS,64.963051,-19.020835,5371,25,193,26,0
Iceland,29/11/2020,IS,64.963051,-19.020835,5381,10,187,26,0
Iceland,30/11/2020,IS,64.963051,-19.020835,5392,11,187,26,0
Iceland,01/12/2020,IS,64.963051,-19.020835,5413,21,199,27,1
Iceland,02/12/2020,IS,64.963051,-19.020835,5433,20,204,27,0
Iceland,03/12/2020,IS,64.963051,-19.020835,5448,15,205,27,0
Iceland,04/12/2020,IS,64.963051,-19.020835,5462,14,212,27,0
Iceland,05/12/2020,IS,64.963051,-19.020835,5476,14,196,27,0
Iceland,06/12/2020,IS,64.963051,-19.020835,5482,6,186,27,0
Iceland,07/12/2020,IS,64.963051,-19.020835,5496,14,197,27,0
Iceland,08/12/2020,IS,64.963051,-19.020835,5506,10,186,28,1
Iceland,09/12/2020,IS,64.963051,-19.020835,5516,10,186,28,0
Iceland,10/12/2020,IS,64.963051,-19.020835,5524,8,183,28,0
Iceland,11/12/2020,IS,64.963051,-19.020835,5539,15,188,28,0
Iceland,12/12/2020,IS,64.963051,-19.020835,5552,13,178,28,0
Iceland,13/12/2020,IS,64.963051,-19.020835,5557,5,163,28,0
Iceland,14/12/2020,IS,64.963051,-19.020835,5564,7,144,28,0
Iceland,15/12/2020,IS,64.963051,-19.020835,5571,7,142,28,0
Iceland,16/12/2020,IS,64.963051,-19.020835,5578,7,129,28,0
Iceland,17/12/2020,IS,64.963051,-19.020835,5588,10,137,28,0
Iceland,18/12/2020,IS,64.963051,-19.020835,5604,16,127,28,0
Iceland,19/12/2020,IS,64.963051,-19.020835,5621,17,126,28,0
Iceland,20/12/2020,IS,64.963051,-19.020835,5642,21,136,28,0
Iceland,21/12/2020,IS,64.963051,-19.020835,5656,14,141,28,0
Iceland,22/12/2020,IS,64.963051,-19.020835,5667,11,139,28,0
Iceland,23/12/2020,IS,64.963051,-19.020835,5683,16,149,28,0
Iceland,24/12/2020,IS,64.963051,-19.020835,5683,0,149,28,0
Iceland,25/12/2020,IS,64.963051,-19.020835,5683,0,149,28,0
Iceland,26/12/2020,IS,64.963051,-19.020835,5683,0,149,28,0
Iceland,27/12/2020,IS,64.963051,-19.020835,5683,0,149,28,0
Iceland,28/12/2020,IS,64.963051,-19.020835,5726,43,143,28,0
Iceland,29/12/2020,IS,64.963051,-19.020835,5736,10,142,28,0
Iceland,30/12/2020,IS,64.963051,-19.020835,5754,18,147,29,1
Iceland,31/12/2020,IS,64.963051,-19.020835,5754,0,147,29,0
Iceland,01/01/2021,IS,64.963051,-19.020835,5754,0,147,29,0
Iceland,02/01/2021,IS,64.963051,-19.020835,5754,0,147,29,0
Iceland,03/01/2021,IS,64.963051,-19.020835,5754,0,147,29,0
Iceland,04/01/2021,IS,64.963051,-19.020835,5795,41,101,29,0
Iceland,05/01/2021,IS,64.963051,-19.020835,5811,16,111,29,0
Iceland,06/01/2021,IS,64.963051,-19.020835,5832,21,127,29,0
Iceland,07/01/2021,IS,64.963051,-19.020835,5845,13,126,29,0
Iceland,08/01/2021,IS,64.963051,-19.020835,5867,22,134,29,0
Iceland,09/01/2021,IS,64.963051,-19.020835,5880,13,145,29,0
Iceland,10/01/2021,IS,64.963051,-19.020835,5890,10,143,29,0
Iceland,11/01/2021,IS,64.963051,-19.020835,5898,8,143,29,0
Iceland,12/01/2021,IS,64.963051,-19.020835,5912,14,149,29,0
Iceland,13/01/2021,IS,64.963051,-19.020835,5935,23,164,29,0
Iceland,14/01/2021,IS,64.963051,-19.020835,5948,13,170,29,0
Iceland,15/01/2021,IS,64.963051,-19.020835,5956,8,160,29,0
Iceland,16/01/2021,IS,64.963051,-19.020835,5956,0,160,29,0
Iceland,17/01/2021,IS,64.963051,-19.020835,5956,0,160,29,0
Iceland,18/01/2021,IS,64.963051,-19.020835,5970,14,143,29,0
Iceland,19/01/2021,IS,64.963051,-19.020835,5970,0,127,29,0
Iceland,20/01/2021,IS,64.963051,-19.020835,5975,5,116,29,0
Iceland,21/01/2021,IS,64.963051,-19.020835,5981,6,106,29,0
Iceland,22/01/2021,IS,64.963051,-19.020835,5981,0,84,29,0
Iceland,23/01/2021,IS,64.963051,-19.020835,5981,0,84,29,0
Iceland,24/01/2021,IS,64.963051,-19.020835,5981,0,84,29,0
Iceland,25/01/2021,IS,64.963051,-19.020835,5990,9,61,29,0
Iceland,26/01/2021,IS,64.963051,-19.020835,5992,2,59,29,0
Iceland,27/01/2021,IS,64.963051,-19.020835,6000,8,56,29,0
