,country,date,CountryCode,latitude,longitude,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
3860,Denmark,11/02/2021,DK,56.26392,9.501785,203365,478,5972,2269,14
3861,Denmark,12/02/2021,DK,56.26392,9.501785,203793,428,5888,2280,11
3862,Denmark,13/02/2021,DK,56.26392,9.501785,204067,274,5756,2284,4
3863,Denmark,14/02/2021,DK,56.26392,9.501785,204362,295,5686,2292,8
3864,Denmark,15/02/2021,DK,56.26392,9.501785,204799,437,5733,2301,9
3865,Denmark,16/02/2021,DK,56.26392,9.501785,205183,384,5617,2308,7
3866,Denmark,17/02/2021,DK,56.26392,9.501785,205597,414,5535,2316,8
3867,Denmark,18/02/2021,DK,56.26392,9.501785,206065,468,5567,2319,3
3868,Denmark,19/02/2021,DK,56.26392,9.501785,206617,552,5671,2327,8
3869,Denmark,20/02/2021,DK,56.26392,9.501785,207081,464,5722,2333,6
3870,Denmark,21/02/2021,DK,56.26392,9.501785,207577,496,5790,2338,5
3871,Denmark,22/02/2021,DK,56.26392,9.501785,208027,450,5866,2343,5
3872,Denmark,23/02/2021,DK,56.26392,9.501785,208556,529,5950,2343,0
3873,Denmark,24/02/2021,DK,56.26392,9.501785,209079,523,6019,2345,2
3874,Denmark,25/02/2021,DK,56.26392,9.501785,209682,603,6177,2351,6
3875,Denmark,26/02/2021,DK,56.26392,9.501785,210212,530,6328,2353,2
3876,Denmark,27/02/2021,DK,56.26392,9.501785,210732,520,6526,2358,5
3877,Denmark,28/02/2021,DK,56.26392,9.501785,211195,463,6653,2361,3
3878,Denmark,01/03/2021,DK,56.26392,9.501785,211692,497,6810,2365,4
3879,Denmark,02/03/2021,DK,56.26392,9.501785,212224,532,6943,2367,2
3880,Denmark,03/03/2021,DK,56.26392,9.501785,212798,574,6995,2370,3
3881,Denmark,04/03/2021,DK,56.26392,9.501785,213318,520,7010,2374,4
3882,Denmark,05/03/2021,DK,56.26392,9.501785,213932,614,7072,2377,3
3883,Denmark,06/03/2021,DK,56.26392,9.501785,214326,394,7013,2377,0
3884,Denmark,07/03/2021,DK,56.26392,9.501785,214839,513,7095,2379,2
3885,Denmark,08/03/2021,DK,56.26392,9.501785,215264,425,7051,2381,2
3886,Denmark,09/03/2021,DK,56.26392,9.501785,215791,527,6989,2381,0
3887,Denmark,10/03/2021,DK,56.26392,9.501785,217798,2007,7977,2382,1
3888,Denmark,11/03/2021,DK,56.26392,9.501785,218660,862,8256,2384,2
3889,Denmark,12/03/2021,DK,56.26392,9.501785,219305,645,8317,2387,3
3890,Denmark,13/03/2021,DK,56.26392,9.501785,219918,613,8395,2390,3
3891,Denmark,14/03/2021,DK,56.26392,9.501785,220459,541,8466,2391,1
3892,Denmark,15/03/2021,DK,56.26392,9.501785,221071,612,8564,2393,2
3893,Denmark,16/03/2021,DK,56.26392,9.501785,221842,771,8719,2395,2
3894,Denmark,17/03/2021,DK,56.26392,9.501785,222629,787,8877,2396,1
3895,Denmark,18/03/2021,DK,56.26392,9.501785,223415,786,9056,2397,1
3896,Denmark,19/03/2021,DK,56.26392,9.501785,224258,843,9281,2397,0
3897,Denmark,20/03/2021,DK,56.26392,9.501785,224848,590,9276,2399,2
3898,Denmark,21/03/2021,DK,56.26392,9.501785,225505,657,9404,2400,1
3899,Denmark,22/03/2021,DK,56.26392,9.501785,225844,339,9153,2402,2
3900,Djibouti,13/12/2020,DJ,11.825138,42.590275,5728,3,49,61,0
3901,Djibouti,14/12/2020,DJ,11.825138,42.590275,5733,5,50,61,0
3902,Djibouti,15/12/2020,DJ,11.825138,42.590275,5749,16,60,61,0
3903,Djibouti,16/12/2020,DJ,11.825138,42.590275,5759,10,70,61,0
3904,Djibouti,17/12/2020,DJ,11.825138,42.590275,5770,11,74,61,0
3905,Djibouti,18/12/2020,DJ,11.825138,42.590275,5780,10,78,61,0
3906,Djibouti,19/12/2020,DJ,11.825138,42.590275,5781,1,71,61,0
3907,Djibouti,20/12/2020,DJ,11.825138,42.590275,5781,0,61,61,0
3908,Djibouti,21/12/2020,DJ,11.825138,42.590275,5783,2,54,61,0
3909,Djibouti,22/12/2020,DJ,11.825138,42.590275,5786,3,49,61,0
3910,Djibouti,23/12/2020,DJ,11.825138,42.590275,5789,3,47,61,0
3911,Djibouti,24/12/2020,DJ,11.825138,42.590275,5800,11,49,61,0
3912,Djibouti,25/12/2020,DJ,11.825138,42.590275,5804,4,48,61,0
3913,Djibouti,26/12/2020,DJ,11.825138,42.590275,5805,1,45,61,0
3914,Djibouti,27/12/2020,DJ,11.825138,42.590275,5813,8,46,61,0
3915,Djibouti,28/12/2020,DJ,11.825138,42.590275,5813,0,41,61,0
3916,Djibouti,29/12/2020,DJ,11.825138,42.590275,5813,0,36,61,0
3917,Djibouti,30/12/2020,DJ,11.825138,42.590275,5824,11,40,61,0
3918,Djibouti,31/12/2020,DJ,11.825138,42.590275,5831,7,42,61,0
3919,Djibouti,01/01/2021,DJ,11.825138,42.590275,5840,9,44,61,0
3920,Djibouti,02/01/2021,DJ,11.825138,42.590275,5841,1,42,61,0
3921,Djibouti,03/01/2021,DJ,11.825138,42.590275,5842,1,40,61,0
3922,Djibouti,04/01/2021,DJ,11.825138,42.590275,5846,4,38,61,0
3923,Djibouti,05/01/2021,DJ,11.825138,42.590275,5854,8,41,61,0
3924,Djibouti,06/01/2021,DJ,11.825138,42.590275,5855,1,36,61,0
3925,Djibouti,07/01/2021,DJ,11.825138,42.590275,5857,2,30,61,0
3926,Djibouti,08/01/2021,DJ,11.825138,42.590275,5865,8,32,61,0
3927,Djibouti,09/01/2021,DJ,11.825138,42.590275,5866,1,31,61,0
3928,Djibouti,10/01/2021,DJ,11.825138,42.590275,5871,5,30,61,0
3929,Djibouti,11/01/2021,DJ,11.825138,42.590275,5877,6,27,61,0
3930,Djibouti,12/01/2021,DJ,11.825138,42.590275,5879,2,17,61,0
3931,Djibouti,13/01/2021,DJ,11.825138,42.590275,5891,12,22,61,0
3932,Djibouti,14/01/2021,DJ,11.825138,42.590275,5900,9,26,61,0
3933,Djibouti,15/01/2021,DJ,11.825138,42.590275,5903,3,26,61,0
3934,Djibouti,16/01/2021,DJ,11.825138,42.590275,5903,0,23,61,0
3935,Djibouti,17/01/2021,DJ,11.825138,42.590275,5905,2,22,61,0
3936,Djibouti,18/01/2021,DJ,11.825138,42.590275,5906,1,22,61,0
3937,Djibouti,19/01/2021,DJ,11.825138,42.590275,5910,4,24,61,0
3938,Djibouti,20/01/2021,DJ,11.825138,42.590275,5913,3,24,61,0
3939,Djibouti,21/01/2021,DJ,11.825138,42.590275,5916,3,22,61,0
3940,Djibouti,22/01/2021,DJ,11.825138,42.590275,5917,1,19,61,0
3941,Djibouti,23/01/2021,DJ,11.825138,42.590275,5918,1,20,61,0
3942,Djibouti,24/01/2021,DJ,11.825138,42.590275,5919,1,21,61,0
3943,Djibouti,25/01/2021,DJ,11.825138,42.590275,5920,1,19,61,0
3944,Djibouti,26/01/2021,DJ,11.825138,42.590275,5923,3,20,62,1
3945,Djibouti,27/01/2021,DJ,11.825138,42.590275,5926,3,20,62,0
3946,Djibouti,28/01/2021,DJ,11.825138,42.590275,5929,3,22,62,0
3947,Djibouti,29/01/2021,DJ,11.825138,42.590275,5930,1,23,62,0
3948,Djibouti,30/01/2021,DJ,11.825138,42.590275,5931,1,24,62,0
3949,Djibouti,31/01/2021,DJ,11.825138,42.590275,5932,1,24,63,1
3950,Djibouti,01/02/2021,DJ,11.825138,42.590275,5932,0,24,63,0
3951,Djibouti,02/02/2021,DJ,11.825138,42.590275,5935,3,26,63,0
3952,Djibouti,03/02/2021,DJ,11.825138,42.590275,5936,1,25,63,0
3953,Djibouti,04/02/2021,DJ,11.825138,42.590275,5936,0,25,63,0
3954,Djibouti,05/02/2021,DJ,11.825138,42.590275,5941,5,29,63,0
3955,Djibouti,06/02/2021,DJ,11.825138,42.590275,5941,0,26,63,0
3956,Djibouti,07/02/2021,DJ,11.825138,42.590275,5947,6,32,63,0
3957,Djibouti,08/02/2021,DJ,11.825138,42.590275,5950,3,33,63,0
3958,Djibouti,09/02/2021,DJ,11.825138,42.590275,5959,9,42,63,0
3959,Djibouti,10/02/2021,DJ,11.825138,42.590275,5962,3,45,63,0
3960,Djibouti,11/02/2021,DJ,11.825138,42.590275,5966,4,49,63,0
3961,Djibouti,12/02/2021,DJ,11.825138,42.590275,5967,1,50,63,0
3962,Djibouti,13/02/2021,DJ,11.825138,42.590275,5968,1,49,63,0
3963,Djibouti,14/02/2021,DJ,11.825138,42.590275,5971,3,50,63,0
3964,Djibouti,15/02/2021,DJ,11.825138,42.590275,5980,9,56,63,0
3965,Djibouti,16/02/2021,DJ,11.825138,42.590275,5981,1,53,63,0
3966,Djibouti,17/02/2021,DJ,11.825138,42.590275,6006,25,75,63,0
3967,Djibouti,18/02/2021,DJ,11.825138,42.590275,6008,2,76,63,0
3968,Djibouti,19/02/2021,DJ,11.825138,42.590275,6022,14,88,63,0
3969,Djibouti,20/02/2021,DJ,11.825138,42.590275,6022,0,86,63,0
3970,Djibouti,21/02/2021,DJ,11.825138,42.590275,6024,2,88,63,0
3971,Djibouti,22/02/2021,DJ,11.825138,42.590275,6026,2,84,63,0
3972,Djibouti,23/02/2021,DJ,11.825138,42.590275,6052,26,108,63,0
3973,Djibouti,24/02/2021,DJ,11.825138,42.590275,6052,0,103,63,0
3974,Djibouti,25/02/2021,DJ,11.825138,42.590275,6060,8,105,63,0
3975,Djibouti,26/02/2021,DJ,11.825138,42.590275,6062,2,105,63,0
3976,Djibouti,27/02/2021,DJ,11.825138,42.590275,6065,3,107,63,0
3977,Djibouti,28/02/2021,DJ,11.825138,42.590275,6066,1,106,63,0
3978,Djibouti,01/03/2021,DJ,11.825138,42.590275,6087,21,126,63,0
3979,Djibouti,02/03/2021,DJ,11.825138,42.590275,6089,2,106,63,0
3980,Djibouti,03/03/2021,DJ,11.825138,42.590275,6102,13,119,63,0
3981,Djibouti,04/03/2021,DJ,11.825138,42.590275,6110,8,121,63,0
3982,Djibouti,05/03/2021,DJ,11.825138,42.590275,6130,20,139,63,0
3983,Djibouti,06/03/2021,DJ,11.825138,42.590275,6134,4,140,63,0
3984,Djibouti,07/03/2021,DJ,11.825138,42.590275,6146,12,152,63,0
3985,Djibouti,08/03/2021,DJ,11.825138,42.590275,6157,11,159,63,0
3986,Djibouti,09/03/2021,DJ,11.825138,42.590275,6181,24,178,63,0
3987,Djibouti,10/03/2021,DJ,11.825138,42.590275,6227,46,214,63,0
3988,Djibouti,11/03/2021,DJ,11.825138,42.590275,6234,7,215,63,0
3989,Djibouti,12/03/2021,DJ,11.825138,42.590275,6236,2,205,63,0
3990,Djibouti,13/03/2021,DJ,11.825138,42.590275,6252,16,217,63,0
3991,Djibouti,14/03/2021,DJ,11.825138,42.590275,6268,16,227,63,0
3992,Djibouti,15/03/2021,DJ,11.825138,42.590275,6294,26,244,63,0
3993,Djibouti,16/03/2021,DJ,11.825138,42.590275,6336,42,275,63,0
3994,Djibouti,17/03/2021,DJ,11.825138,42.590275,6385,49,315,63,0
3995,Djibouti,18/03/2021,DJ,11.825138,42.590275,6452,67,367,63,0
3996,Djibouti,19/03/2021,DJ,11.825138,42.590275,6501,49,398,63,0
3997,Djibouti,20/03/2021,DJ,11.825138,42.590275,6518,17,400,63,0
3998,Djibouti,21/03/2021,DJ,11.825138,42.590275,6588,70,441,64,1
3999,Djibouti,22/03/2021,DJ,11.825138,42.590275,6658,70,481,64,0
4000,Dominica,13/12/2020,DM,15.414999,-61.370976,88,1,5,0,0
4001,Dominica,14/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4002,Dominica,15/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4003,Dominica,16/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4004,Dominica,17/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4005,Dominica,18/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4006,Dominica,19/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4007,Dominica,20/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4008,Dominica,21/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4009,Dominica,22/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4010,Dominica,23/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4011,Dominica,24/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4012,Dominica,25/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4013,Dominica,26/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4014,Dominica,27/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4015,Dominica,28/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4016,Dominica,29/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4017,Dominica,30/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4018,Dominica,31/12/2020,DM,15.414999,-61.370976,88,0,5,0,0
4019,Dominica,01/01/2021,DM,15.414999,-61.370976,88,0,5,0,0
4020,Dominica,02/01/2021,DM,15.414999,-61.370976,88,0,5,0,0
4021,Dominica,03/01/2021,DM,15.414999,-61.370976,88,0,5,0,0
4022,Dominica,04/01/2021,DM,15.414999,-61.370976,88,0,5,0,0
4023,Dominica,05/01/2021,DM,15.414999,-61.370976,88,0,5,0,0
4024,Dominica,06/01/2021,DM,15.414999,-61.370976,105,17,12,0,0
4025,Dominica,07/01/2021,DM,15.414999,-61.370976,105,0,12,0,0
4026,Dominica,08/01/2021,DM,15.414999,-61.370976,106,1,8,0,0
4027,Dominica,09/01/2021,DM,15.414999,-61.370976,106,0,8,0,0
4028,Dominica,10/01/2021,DM,15.414999,-61.370976,106,0,8,0,0
4029,Dominica,11/01/2021,DM,15.414999,-61.370976,109,3,8,0,0
4030,Dominica,12/01/2021,DM,15.414999,-61.370976,109,0,8,0,0
4031,Dominica,13/01/2021,DM,15.414999,-61.370976,109,0,8,0,0
4032,Dominica,14/01/2021,DM,15.414999,-61.370976,109,0,8,0,0
4033,Dominica,15/01/2021,DM,15.414999,-61.370976,109,0,8,0,0
4034,Dominica,16/01/2021,DM,15.414999,-61.370976,110,1,8,0,0
4035,Dominica,17/01/2021,DM,15.414999,-61.370976,110,0,8,0,0
4036,Dominica,18/01/2021,DM,15.414999,-61.370976,110,0,8,0,0
4037,Dominica,19/01/2021,DM,15.414999,-61.370976,110,0,8,0,0
4038,Dominica,20/01/2021,DM,15.414999,-61.370976,113,3,9,0,0
4039,Dominica,21/01/2021,DM,15.414999,-61.370976,113,0,9,0,0
4040,Dominica,22/01/2021,DM,15.414999,-61.370976,113,0,8,0,0
4041,Dominica,23/01/2021,DM,15.414999,-61.370976,113,0,8,0,0
4042,Dominica,24/01/2021,DM,15.414999,-61.370976,113,0,8,0,0
4043,Dominica,25/01/2021,DM,15.414999,-61.370976,113,0,8,0,0
4044,Dominica,26/01/2021,DM,15.414999,-61.370976,113,0,8,0,0
4045,Dominica,27/01/2021,DM,15.414999,-61.370976,113,0,8,0,0
4046,Dominica,28/01/2021,DM,15.414999,-61.370976,117,4,11,0,0
4047,Dominica,29/01/2021,DM,15.414999,-61.370976,117,0,11,0,0
4048,Dominica,30/01/2021,DM,15.414999,-61.370976,117,0,11,0,0
4049,Dominica,31/01/2021,DM,15.414999,-61.370976,117,0,11,0,0
4050,Dominica,01/02/2021,DM,15.414999,-61.370976,117,0,11,0,0
4051,Dominica,02/02/2021,DM,15.414999,-61.370976,121,4,11,0,0
4052,Dominica,03/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4053,Dominica,04/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4054,Dominica,05/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4055,Dominica,06/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4056,Dominica,07/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4057,Dominica,08/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4058,Dominica,09/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4059,Dominica,10/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4060,Dominica,11/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4061,Dominica,12/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4062,Dominica,13/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4063,Dominica,14/02/2021,DM,15.414999,-61.370976,121,0,11,0,0
4064,Dominica,15/02/2021,DM,15.414999,-61.370976,134,13,13,0,0
4065,Dominica,16/02/2021,DM,15.414999,-61.370976,134,0,13,0,0
4066,Dominica,17/02/2021,DM,15.414999,-61.370976,134,0,13,0,0
4067,Dominica,18/02/2021,DM,15.414999,-61.370976,134,0,13,0,0
4068,Dominica,19/02/2021,DM,15.414999,-61.370976,134,0,13,0,0
4069,Dominica,20/02/2021,DM,15.414999,-61.370976,134,0,13,0,0
4070,Dominica,21/02/2021,DM,15.414999,-61.370976,134,0,13,0,0
4071,Dominica,22/02/2021,DM,15.414999,-61.370976,134,0,13,0,0
4072,Dominica,23/02/2021,DM,15.414999,-61.370976,141,7,15,0,0
4073,Dominica,24/02/2021,DM,15.414999,-61.370976,141,0,15,0,0
4074,Dominica,25/02/2021,DM,15.414999,-61.370976,142,1,15,0,0
4075,Dominica,26/02/2021,DM,15.414999,-61.370976,142,0,15,0,0
4076,Dominica,27/02/2021,DM,15.414999,-61.370976,142,0,15,0,0
4077,Dominica,28/02/2021,DM,15.414999,-61.370976,142,0,15,0,0
4078,Dominica,01/03/2021,DM,15.414999,-61.370976,144,2,14,0,0
4079,Dominica,02/03/2021,DM,15.414999,-61.370976,144,0,14,0,0
4080,Dominica,03/03/2021,DM,15.414999,-61.370976,144,0,14,0,0
4081,Dominica,04/03/2021,DM,15.414999,-61.370976,144,0,14,0,0
4082,Dominica,05/03/2021,DM,15.414999,-61.370976,144,0,14,0,0
4083,Dominica,06/03/2021,DM,15.414999,-61.370976,144,0,14,0,0
4084,Dominica,07/03/2021,DM,15.414999,-61.370976,144,0,14,0,0
4085,Dominica,08/03/2021,DM,15.414999,-61.370976,144,0,14,0,0
4086,Dominica,09/03/2021,DM,15.414999,-61.370976,151,7,13,0,0
4087,Dominica,10/03/2021,DM,15.414999,-61.370976,151,0,13,0,0
4088,Dominica,11/03/2021,DM,15.414999,-61.370976,151,0,13,0,0
4089,Dominica,12/03/2021,DM,15.414999,-61.370976,156,5,15,0,0
4090,Dominica,13/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4091,Dominica,14/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4092,Dominica,15/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4093,Dominica,16/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4094,Dominica,17/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4095,Dominica,18/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4096,Dominica,19/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4097,Dominica,20/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4098,Dominica,21/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4099,Dominica,22/03/2021,DM,15.414999,-61.370976,156,0,15,0,0
4100,Ecuador,13/12/2020,EC,-1.831239,-78.183406,202110,586,10284,13875,1
4101,Ecuador,14/12/2020,EC,-1.831239,-78.183406,202180,70,10354,13875,0
4102,Ecuador,15/12/2020,EC,-1.831239,-78.183406,202356,176,10509,13896,21
4103,Ecuador,16/12/2020,EC,-1.831239,-78.183406,203461,1105,11595,13915,19
4104,Ecuador,17/12/2020,EC,-1.831239,-78.183406,204249,788,12366,13932,17
4105,Ecuador,18/12/2020,EC,-1.831239,-78.183406,205003,754,13110,13942,10
4106,Ecuador,19/12/2020,EC,-1.831239,-78.183406,205920,917,14021,13948,6
4107,Ecuador,20/12/2020,EC,-1.831239,-78.183406,206257,337,14358,13948,0
4108,Ecuador,21/12/2020,EC,-1.831239,-78.183406,206329,72,10762,13949,1
4109,Ecuador,22/12/2020,EC,-1.831239,-78.183406,206364,35,10797,13949,0
4110,Ecuador,23/12/2020,EC,-1.831239,-78.183406,207084,720,11504,13962,13
4111,Ecuador,24/12/2020,EC,-1.831239,-78.183406,208010,926,12415,13977,15
4112,Ecuador,25/12/2020,EC,-1.831239,-78.183406,208828,818,13226,13984,7
4113,Ecuador,26/12/2020,EC,-1.831239,-78.183406,209274,446,13666,13990,6
4114,Ecuador,27/12/2020,EC,-1.831239,-78.183406,209355,81,10856,13992,2
4115,Ecuador,28/12/2020,EC,-1.831239,-78.183406,209758,403,11257,13994,2
4116,Ecuador,29/12/2020,EC,-1.831239,-78.183406,210326,568,11818,14001,7
4117,Ecuador,30/12/2020,EC,-1.831239,-78.183406,211512,1186,12982,14023,22
4118,Ecuador,31/12/2020,EC,-1.831239,-78.183406,212512,1000,13971,14034,11
4119,Ecuador,01/01/2021,EC,-1.831239,-78.183406,213378,866,14820,14051,17
4120,Ecuador,02/01/2021,EC,-1.831239,-78.183406,214513,1135,15947,14059,8
4121,Ecuador,03/01/2021,EC,-1.831239,-78.183406,214614,101,10205,14059,0
4122,Ecuador,04/01/2021,EC,-1.831239,-78.183406,215080,466,10661,14069,10
4123,Ecuador,05/01/2021,EC,-1.831239,-78.183406,216083,1003,11630,14103,34
4124,Ecuador,06/01/2021,EC,-1.831239,-78.183406,217377,1294,12881,14146,43
4125,Ecuador,07/01/2021,EC,-1.831239,-78.183406,218385,1008,13877,14158,12
4126,Ecuador,08/01/2021,EC,-1.831239,-78.183406,219148,763,14633,14165,7
4127,Ecuador,09/01/2021,EC,-1.831239,-78.183406,220349,1201,15822,14177,12
4128,Ecuador,10/01/2021,EC,-1.831239,-78.183406,221070,721,16543,14177,0
4129,Ecuador,11/01/2021,EC,-1.831239,-78.183406,221506,436,16972,14184,7
4130,Ecuador,12/01/2021,EC,-1.831239,-78.183406,222567,1061,14790,14196,12
4131,Ecuador,13/01/2021,EC,-1.831239,-78.183406,224315,1748,16505,14229,33
4132,Ecuador,14/01/2021,EC,-1.831239,-78.183406,226002,1687,18175,14246,17
4133,Ecuador,15/01/2021,EC,-1.831239,-78.183406,226866,864,19012,14273,27
4134,Ecuador,16/01/2021,EC,-1.831239,-78.183406,230808,3942,22911,14316,43
4135,Ecuador,17/01/2021,EC,-1.831239,-78.183406,231482,674,17831,14319,3
4136,Ecuador,18/01/2021,EC,-1.831239,-78.183406,231644,162,17990,14322,3
4137,Ecuador,19/01/2021,EC,-1.831239,-78.183406,232568,924,18854,14382,60
4138,Ecuador,20/01/2021,EC,-1.831239,-78.183406,234315,1747,20546,14437,55
4139,Ecuador,21/01/2021,EC,-1.831239,-78.183406,236189,1874,22331,14526,89
4140,Ecuador,22/01/2021,EC,-1.831239,-78.183406,237158,969,23264,14562,36
4141,Ecuador,23/01/2021,EC,-1.831239,-78.183406,238232,1074,24304,14596,34
4142,Ecuador,24/01/2021,EC,-1.831239,-78.183406,241292,3060,22598,14623,27
4143,Ecuador,25/01/2021,EC,-1.831239,-78.183406,241567,275,22857,14639,16
4144,Ecuador,26/01/2021,EC,-1.831239,-78.183406,242146,579,23407,14668,29
4145,Ecuador,27/01/2021,EC,-1.831239,-78.183406,243535,1389,24760,14704,36
4146,Ecuador,28/01/2021,EC,-1.831239,-78.183406,246000,2465,27163,14766,62
4147,Ecuador,29/01/2021,EC,-1.831239,-78.183406,246687,687,27814,14802,36
4148,Ecuador,30/01/2021,EC,-1.831239,-78.183406,249779,3092,30857,14851,49
4149,Ecuador,31/01/2021,EC,-1.831239,-78.183406,250828,1049,26155,14859,8
4150,Ecuador,01/02/2021,EC,-1.831239,-78.183406,250986,158,26282,14890,31
4151,Ecuador,02/02/2021,EC,-1.831239,-78.183406,251279,293,26550,14915,25
4152,Ecuador,03/02/2021,EC,-1.831239,-78.183406,252390,1111,27627,14949,34
4153,Ecuador,04/02/2021,EC,-1.831239,-78.183406,253339,949,28557,14968,19
4154,Ecuador,05/02/2021,EC,-1.831239,-78.183406,255412,2073,30616,14982,14
4155,Ecuador,06/02/2021,EC,-1.831239,-78.183406,257115,1703,32297,15004,22
4156,Ecuador,07/02/2021,EC,-1.831239,-78.183406,258282,1167,22872,15012,8
4157,Ecuador,08/02/2021,EC,-1.831239,-78.183406,258607,325,23196,15013,1
4158,Ecuador,09/02/2021,EC,-1.831239,-78.183406,259783,1176,24299,15086,73
4159,Ecuador,10/02/2021,EC,-1.831239,-78.183406,260076,293,24562,15116,30
4160,Ecuador,11/02/2021,EC,-1.831239,-78.183406,262213,2137,26641,15174,58
4161,Ecuador,12/02/2021,EC,-1.831239,-78.183406,263517,1304,27899,15220,46
4162,Ecuador,13/02/2021,EC,-1.831239,-78.183406,265527,2010,29860,15269,49
4163,Ecuador,14/02/2021,EC,-1.831239,-78.183406,267223,1696,21525,15321,52
4164,Ecuador,15/02/2021,EC,-1.831239,-78.183406,267701,478,21969,15355,34
4165,Ecuador,16/02/2021,EC,-1.831239,-78.183406,268073,372,22304,15392,37
4166,Ecuador,17/02/2021,EC,-1.831239,-78.183406,268219,146,22448,15394,2
4167,Ecuador,18/02/2021,EC,-1.831239,-78.183406,269860,1641,24039,15444,50
4168,Ecuador,19/02/2021,EC,-1.831239,-78.183406,271276,1416,25425,15474,30
4169,Ecuador,20/02/2021,EC,-1.831239,-78.183406,273097,1821,27207,15513,39
4170,Ecuador,21/02/2021,EC,-1.831239,-78.183406,274673,1576,20320,15536,23
4171,Ecuador,22/02/2021,EC,-1.831239,-78.183406,274968,295,20604,15547,11
4172,Ecuador,23/02/2021,EC,-1.831239,-78.183406,275780,812,21396,15567,20
4173,Ecuador,24/02/2021,EC,-1.831239,-78.183406,278779,2999,24328,15634,67
4174,Ecuador,25/02/2021,EC,-1.831239,-78.183406,281169,2390,26683,15669,35
4175,Ecuador,26/02/2021,EC,-1.831239,-78.183406,282599,1430,28069,15713,44
4176,Ecuador,27/02/2021,EC,-1.831239,-78.183406,284347,1748,29751,15779,66
4177,Ecuador,28/02/2021,EC,-1.831239,-78.183406,286155,1808,22446,15811,32
4178,Ecuador,01/03/2021,EC,-1.831239,-78.183406,286367,212,22637,15832,21
4179,Ecuador,02/03/2021,EC,-1.831239,-78.183406,286725,358,22977,15850,18
4180,Ecuador,03/03/2021,EC,-1.831239,-78.183406,289472,2747,25653,15921,71
4181,Ecuador,04/03/2021,EC,-1.831239,-78.183406,289735,263,25878,15959,38
4182,Ecuador,05/03/2021,EC,-1.831239,-78.183406,291070,1335,27175,15997,38
4183,Ecuador,06/03/2021,EC,-1.831239,-78.183406,292943,1873,29025,16020,23
4184,Ecuador,07/03/2021,EC,-1.831239,-78.183406,294503,1560,22455,16039,19
4185,Ecuador,08/03/2021,EC,-1.831239,-78.183406,294618,115,22566,16043,4
4186,Ecuador,09/03/2021,EC,-1.831239,-78.183406,295114,496,23036,16069,26
4187,Ecuador,10/03/2021,EC,-1.831239,-78.183406,296841,1727,24727,16105,36
4188,Ecuador,11/03/2021,EC,-1.831239,-78.183406,297957,1116,25820,16128,23
4189,Ecuador,12/03/2021,EC,-1.831239,-78.183406,299216,1259,27014,16193,65
4190,Ecuador,13/03/2021,EC,-1.831239,-78.183406,300666,1450,28442,16215,22
4191,Ecuador,14/03/2021,EC,-1.831239,-78.183406,302221,1555,22821,16236,21
4192,Ecuador,15/03/2021,EC,-1.831239,-78.183406,302498,277,23094,16240,4
4193,Ecuador,16/03/2021,EC,-1.831239,-78.183406,302854,356,23431,16259,19
4194,Ecuador,17/03/2021,EC,-1.831239,-78.183406,305598,2744,26134,16300,41
4195,Ecuador,18/03/2021,EC,-1.831239,-78.183406,307429,1831,27932,16333,33
