country,isoCode,date,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Saint Lucia,LCA,2021-03-15,17389,17389,2792793,4006,1267,9.47,9.47,1.91,6900,Oxford/AstraZeneca
Saint Lucia,LCA,2021-03-16,17389,17389,2792793,4006,1053,9.47,9.47,1.91,5734,Oxford/AstraZeneca
Saint Lucia,LCA,2021-03-17,17389,17389,2792793,4006,838,9.47,9.47,1.91,4564,Oxford/AstraZeneca
Saint Lucia,LCA,2021-03-18,17389,17389,2792793,4006,623,9.47,9.47,1.91,3393,Oxford/AstraZeneca
Saint Lucia,LCA,2021-03-19,20247,20247,2792793,4006,408,11.03,11.03,1.91,2222,Oxford/AstraZeneca
Saint Vincent and the Grenadines,VCT,2021-03-17,8952,20247,2792793,4006,408,8.07,11.03,1.91,2222,Oxford/AstraZeneca
Saint Vincent and the Grenadines,VCT,2021-03-18,8952,20247,2792793,4006,216,8.07,11.03,1.91,1947,Oxford/AstraZeneca
Saint Vincent and the Grenadines,VCT,2021-03-19,9383,20247,2792793,4006,216,8.46,11.03,1.91,1947,Oxford/AstraZeneca
San Marino,SMR,2021-02-27,35,35,2792793,4006,216,0.1,0.1,1.91,1947,Sputnik V
San Marino,SMR,2021-02-28,35,35,2792793,4006,120,0.1,0.1,1.91,3536,Sputnik V
San Marino,SMR,2021-03-01,275,275,2792793,4006,120,0.81,0.81,1.91,3536,Sputnik V
San Marino,SMR,2021-03-02,580,580,2792793,305,182,1.71,1.71,1.91,5363,Sputnik V
San Marino,SMR,2021-03-03,883,883,2792793,303,212,2.6,2.6,1.91,6247,Sputnik V
San Marino,SMR,2021-03-04,1383,1383,2792793,500,270,4.08,4.08,1.91,7956,Sputnik V
San Marino,SMR,2021-03-05,1880,1880,2792793,497,308,5.54,5.54,1.91,9075,Sputnik V
San Marino,SMR,2021-03-06,2339,2339,2792793,459,329,6.89,6.89,1.91,9694,Sputnik V
San Marino,SMR,2021-03-07,2339,2339,2792793,459,338,6.89,6.89,1.91,9959,Sputnik V
San Marino,SMR,2021-03-08,2700,2700,2792793,459,346,7.96,7.96,1.91,10195,Sputnik V
San Marino,SMR,2021-03-09,3065,3065,2792793,365,355,9.03,9.03,1.91,10460,Sputnik V
San Marino,SMR,2021-03-10,3668,3668,2792793,603,398,10.81,10.81,1.91,11727,Sputnik V
San Marino,SMR,2021-03-11,4284,4284,2792793,616,414,12.62,12.62,1.91,12199,Sputnik V
San Marino,SMR,2021-03-12,4806,4806,2792793,522,418,14.16,14.16,1.91,12317,Sputnik V
San Marino,SMR,2021-03-13,4832,4832,2792793,26,356,14.24,14.24,1.91,10490,Sputnik V
San Marino,SMR,2021-03-14,5130,5130,2792793,298,373,15.12,15.12,1.91,10991,Sputnik V
San Marino,SMR,2021-03-15,5430,5430,2792793,300,390,16,16,1.91,11492,Sputnik V
San Marino,SMR,2021-03-16,6087,6087,2792793,657,432,17.94,17.94,1.91,12729,Sputnik V
San Marino,SMR,2021-03-17,6738,6738,2792793,651,439,19.85,19.85,1.91,12935,Sputnik V
San Marino,SMR,2021-03-18,7328,7299,29,590,435,21.59,21.51,0.09,12817,Sputnik V
San Marino,SMR,2021-03-19,7923,7888,35,595,445,23.35,23.24,0.1,13112,Sputnik V
Saudi Arabia,SAU,2021-01-06,100000,7888,35,595,445,0.29,23.24,0.1,13112,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-07,137862,7888,35,37862,37862,0.4,23.24,0.1,1088,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-08,137862,7888,35,37862,23990,0.4,23.24,0.1,689,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-09,137862,7888,35,37862,19366,0.4,23.24,0.1,556,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-10,137862,7888,35,37862,17055,0.4,23.24,0.1,490,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-11,178337,7888,35,37862,15667,0.51,23.24,0.1,450,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-12,178337,7888,35,37862,16312,0.51,23.24,0.1,469,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-13,178337,7888,35,37862,16772,0.51,23.24,0.1,482,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-14,178337,7888,35,37862,14153,0.51,23.24,0.1,407,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-15,178337,7888,35,37862,15498,0.51,23.24,0.1,445,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-16,178337,7888,35,37862,16843,0.51,23.24,0.1,484,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-17,295530,7888,35,37862,18187,0.85,23.24,0.1,522,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-18,295530,7888,35,37862,17886,0.85,23.24,0.1,514,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-19,295530,7888,35,37862,16240,0.85,23.24,0.1,466,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-20,295530,7888,35,37862,14594,0.85,23.24,0.1,419,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-21,295530,7888,35,37862,12948,0.85,23.24,0.1,372,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-22,295530,7888,35,37862,11302,0.85,23.24,0.1,325,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-23,295530,7888,35,37862,9656,0.85,23.24,0.1,277,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-24,295530,7888,35,37862,8009,0.85,23.24,0.1,230,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-25,295530,7888,35,37862,8009,0.85,23.24,0.1,230,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-26,295530,7888,35,37862,8009,0.85,23.24,0.1,230,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-27,295530,7888,35,37862,8009,0.85,23.24,0.1,230,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-28,295530,7888,35,37862,8009,0.85,23.24,0.1,230,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-29,391643,7888,35,37862,8009,1.12,23.24,0.1,230,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-30,391643,7888,35,37862,9197,1.12,23.24,0.1,264,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-01-31,391643,7888,35,37862,10385,1.12,23.24,0.1,298,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-01,440618,7888,35,37862,11573,1.27,23.24,0.1,332,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-02,440618,7888,35,37862,10489,1.27,23.24,0.1,301,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-03,440618,7888,35,37862,9406,1.27,23.24,0.1,270,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-04,440618,7888,35,37862,8322,1.27,23.24,0.1,239,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-05,440618,7888,35,37862,7238,1.27,23.24,0.1,208,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-06,440618,7888,35,37862,4966,1.27,23.24,0.1,143,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-07,443153,7888,35,37862,2694,1.27,23.24,0.1,77,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-08,443153,7888,35,37862,409,1.27,23.24,0.1,12,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-09,443153,7888,35,37862,396,1.27,23.24,0.1,11,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-10,443153,7888,35,37862,382,1.27,23.24,0.1,11,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-11,444465,7888,35,37862,368,1.28,23.24,0.1,11,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-12,444465,7888,35,37862,426,1.28,23.24,0.1,12,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-13,444465,7888,35,37862,484,1.28,23.24,0.1,14,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-14,446940,7888,35,37862,541,1.28,23.24,0.1,16,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-15,446940,7888,35,37862,1628,1.28,23.24,0.1,47,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-16,462812,7888,35,37862,2715,1.33,23.24,0.1,78,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-17,462812,7888,35,37862,5446,1.33,23.24,0.1,156,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-18,501710,7888,35,37862,8178,1.44,23.24,0.1,235,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-19,501710,7888,35,37862,10419,1.44,23.24,0.1,299,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-20,501710,7888,35,37862,12661,1.44,23.24,0.1,364,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-21,501710,7888,35,37862,14902,1.44,23.24,0.1,428,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-22,501710,7888,35,37862,16128,1.44,23.24,0.1,463,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-23,501710,7888,35,37862,17353,1.44,23.24,0.1,498,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-24,600798,7888,35,37862,16934,1.73,23.24,0.1,486,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-25,639587,7888,35,38789,19697,1.84,23.24,0.1,566,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-26,639587,7888,35,0,17337,1.84,23.24,0.1,498,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-27,639587,7888,35,0,25055,1.84,23.24,0.1,720,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-02-28,780667,7888,35,0,32773,2.24,23.24,0.1,941,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-01,780667,7888,35,0,37896,2.24,23.24,0.1,1089,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-02,885411,7888,35,0,43018,2.54,23.24,0.1,1236,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-03,1003287,7888,35,117876,57498,2.88,23.24,0.1,1652,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-04,1194019,7888,35,190732,79205,3.43,23.24,0.1,2275,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-05,1264878,7888,35,70859,89327,3.63,23.24,0.1,2566,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-06,1264878,7888,35,70859,84097,3.63,23.24,0.1,2416,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-07,1332740,7888,35,70859,78868,3.83,23.24,0.1,2265,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-08,1484935,7888,35,152195,93128,4.27,23.24,0.1,2675,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-09,1640975,7888,35,156040,107938,4.71,23.24,0.1,3100,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-10,1685881,7888,35,44906,97513,4.84,23.24,0.1,2801,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-11,1823819,7888,35,137938,89971,5.24,23.24,0.1,2584,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-12,2007232,7888,35,183413,106051,5.77,23.24,0.1,3046,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-13,2082780,7888,35,75548,111996,5.98,23.24,0.1,3217,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-14,2232110,7888,35,149330,128481,6.41,23.24,0.1,3691,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-15,2336749,7888,35,104639,121688,6.71,23.24,0.1,3495,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-16,2450781,7888,35,114032,115687,7.04,23.24,0.1,3323,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-17,2577630,7888,35,126849,127393,7.4,23.24,0.1,3659,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-18,2692143,7888,35,114513,124046,7.73,23.24,0.1,3563,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-19,2748646,7888,35,56503,105916,7.9,23.24,0.1,3042,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-20,2999798,7888,35,251152,131003,8.62,23.24,0.1,3763,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-21,3189122,7888,35,189324,136716,9.16,23.24,0.1,3927,"Oxford/AstraZeneca, Pfizer/BioNTech"
Saudi Arabia,SAU,2021-03-22,3333125,7888,35,144003,142339,9.57,23.24,0.1,4089,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-13,19009,19009,35,144003,142339,0.35,0.35,0.1,4089,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-14,19009,19009,35,144003,5903,0.35,0.35,0.1,1080,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-15,19009,19009,35,144003,5903,0.35,0.35,0.1,1080,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-16,19009,19009,35,144003,5903,0.35,0.35,0.1,1080,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-17,19009,19009,35,144003,5903,0.35,0.35,0.1,1080,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-18,19009,19009,35,144003,5903,0.35,0.35,0.1,1080,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-19,19009,19009,35,144003,5903,0.35,0.35,0.1,1080,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-20,60333,60333,35,144003,5903,1.1,1.1,0.1,1080,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-21,60333,60333,35,144003,5765,1.1,1.1,0.1,1055,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-22,60333,60333,35,144003,5626,1.1,1.1,0.1,1030,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-23,60333,60333,35,144003,5488,1.1,1.1,0.1,1005,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-24,60333,60333,35,144003,5349,1.1,1.1,0.1,979,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-25,60333,60333,35,144003,5211,1.1,1.1,0.1,954,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-26,60333,60333,35,144003,5072,1.1,1.1,0.1,928,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-27,94868,94868,35,144003,4934,1.74,1.74,0.1,903,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-28,94868,94868,35,144003,4667,1.74,1.74,0.1,854,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-29,94868,94868,35,144003,4401,1.74,1.74,0.1,806,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-30,94868,94868,35,144003,4135,1.74,1.74,0.1,757,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2020-12-31,94868,94868,35,144003,3869,1.74,1.74,0.1,708,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-01,94868,94868,35,144003,3602,1.74,1.74,0.1,659,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-02,94868,94868,35,144003,3336,1.74,1.74,0.1,611,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-03,116358,116314,44,144003,3070,2.13,2.13,0,562,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-04,116358,116314,44,144003,3647,2.13,2.13,0,668,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-05,116358,116314,44,144003,4225,2.13,2.13,0,773,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-06,116358,116314,44,144003,4802,2.13,2.13,0,879,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-07,116358,116314,44,144003,5379,2.13,2.13,0,985,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-08,116358,116314,44,144003,5956,2.13,2.13,0,1090,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-09,116358,116314,44,144003,6534,2.13,2.13,0,1196,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-10,166135,163377,2758,144003,7111,3.04,2.99,0.05,1302,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-11,178799,175942,2857,12664,7904,3.27,3.22,0.05,1447,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-12,194955,191965,2990,16156,9196,3.57,3.51,0.05,1683,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-13,211397,208207,3190,16442,10529,3.87,3.81,0.06,1927,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-14,228171,224840,3331,16774,11910,4.18,4.12,0.06,2180,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-15,245436,241924,3512,17265,13360,4.49,4.43,0.06,2445,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-16,263797,260140,3657,18361,14968,4.83,4.76,0.07,2740,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-17,268689,264991,3698,4892,14651,4.92,4.85,0.07,2682,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-18,288468,284582,3886,19779,15667,5.28,5.21,0.07,2868,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-19,314079,309909,4170,25611,17018,5.75,5.67,0.08,3115,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-20,339337,334871,4466,25258,18277,6.21,6.13,0.08,3345,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-21,363143,358454,4689,23806,19282,6.65,6.56,0.09,3529,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-22,385855,380667,5188,22712,20060,7.06,6.97,0.09,3672,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-23,409421,404038,5383,23566,20803,7.49,7.4,0.1,3808,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-24,420940,415402,5538,11519,21750,7.7,7.6,0.1,3981,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-25,443960,437900,6060,23020,22213,8.13,8.02,0.11,4066,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-26,468688,462092,6596,24728,22087,8.58,8.46,0.12,4043,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-27,498441,491658,6783,29753,22729,9.12,9,0.12,4160,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-28,522950,515855,7095,24509,22830,9.57,9.44,0.13,4179,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-29,551008,543370,7638,28058,23593,10.09,9.95,0.14,4318,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-30,574063,566269,7794,23055,23520,10.51,10.36,0.14,4305,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-01-31,583746,575897,7849,9683,23258,10.68,10.54,0.14,4257,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-01,619123,610778,8345,35377,25023,11.33,11.18,0.15,4580,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-02,658020,649262,8758,38897,27047,12.04,11.88,0.16,4951,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-03,703378,694347,9031,45358,29277,12.87,12.71,0.17,5359,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-04,752041,742512,9529,48663,32727,13.77,13.59,0.17,5990,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-05,796759,786427,10332,44718,35107,14.58,14.39,0.19,6426,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-06,849848,839266,10582,53089,39398,15.56,15.36,0.19,7211,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-07,877513,866823,10690,27665,41967,16.06,15.87,0.2,7682,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-08,940379,928122,12257,62866,45894,17.21,16.99,0.22,8400,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-09,998435,985569,12866,58056,48631,18.28,18.04,0.24,8901,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-10,1061942,1048747,13195,63507,51223,19.44,19.2,0.24,9376,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-11,1127191,1113625,13566,65249,53593,20.63,20.38,0.25,9810,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-12,1187454,1173445,14009,60263,55814,21.74,21.48,0.26,10216,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-13,1238055,1223774,14281,50601,55458,22.66,22.4,0.26,10151,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-14,1269691,1255190,14501,31636,56025,23.24,22.97,0.27,10255,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-15,1305141,1288004,17137,35450,52109,23.89,23.58,0.31,9538,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-16,1340483,1320074,20409,35342,48864,24.54,24.16,0.37,8944,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-17,1379135,1354966,24169,38652,45313,25.24,24.8,0.44,8294,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-18,1415167,1386152,29015,36032,41139,25.9,25.37,0.53,7530,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-19,1446116,1412643,33473,30949,36952,26.47,25.86,0.61,6764,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-20,1467421,1431942,35479,21305,32767,26.86,26.21,0.65,5998,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-21,1482830,1445488,37342,15409,30448,27.14,26.46,0.68,5573,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-22,1508444,1465241,43203,25614,29043,27.61,26.82,0.79,5316,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-23,1538198,1488077,50121,29754,28245,28.16,27.24,0.92,5170,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-24,1572641,1515980,56661,34443,27644,28.79,27.75,1.04,5060,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-25,1608269,1542929,65340,35628,27586,29.44,28.24,1.2,5049,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-26,1642331,1570153,72178,34062,28031,30.06,28.74,1.32,5131,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-27,1670207,1593695,76512,27876,28969,30.57,29.17,1.4,5302,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-02-28,1690443,1611578,78865,20236,29659,30.94,29.5,1.44,5429,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-03-01,1718806,1634361,84445,28363,30052,31.46,29.92,1.55,5501,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-03-02,1754429,1661879,92550,35623,30890,32.11,30.42,1.69,5654,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-03-03,1788666,1688608,100058,34237,30861,32.74,30.91,1.83,5649,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-03-04,1825869,1717672,108197,37203,31086,33.42,31.44,1.98,5690,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-03-05,1857950,1743869,114081,32081,30803,34.01,31.92,2.09,5638,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-03-06,1875680,1759750,115930,17730,29353,34.33,32.21,2.12,5373,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,OWID_SCT,2021-03-07,1893391,1774659,118732,17711,28993,34.66,32.48,2.17,5307,"Oxford/AstraZeneca, Pfizer/BioNTech"
