country,date,CountryCode,latitude,longitude,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Austria,2021-02-19,AT,47.516231,14.550072,537110,320721,216389,20980,13224,5.96,3.56,2.4,1468,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-20,AT,47.516231,14.550072,550051,331852,218199,12941,13623,6.11,3.68,2.42,1513,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-21,AT,47.516231,14.550072,555981,337349,218632,5930,14200,6.17,3.75,2.43,1577,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-22,AT,47.516231,14.550072,562693,342288,220405,6712,14160,6.25,3.8,2.45,1572,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-23,AT,47.516231,14.550072,577097,352338,224759,14404,14182,6.41,3.91,2.5,1575,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-24,AT,47.516231,14.550072,596363,368238,228125,19266,14220,6.62,4.09,2.53,1579,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-25,AT,47.516231,14.550072,615793,384238,231555,19430,14238,6.84,4.27,2.57,1581,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-26,AT,47.516231,14.550072,643727,407599,236128,27934,15231,7.15,4.53,2.62,1691,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-27,AT,47.516231,14.550072,668078,430020,238058,24351,16861,7.42,4.77,2.64,1872,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-28,AT,47.516231,14.550072,678139,439673,238466,10061,17451,7.53,4.88,2.65,1938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-01,AT,47.516231,14.550072,686551,447296,239255,8412,17694,7.62,4.97,2.66,1965,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-02,AT,47.516231,14.550072,711025,469531,241494,24474,19133,7.89,5.21,2.68,2124,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-03,AT,47.516231,14.550072,737953,494186,243767,26928,20227,8.19,5.49,2.71,2246,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-04,AT,47.516231,14.550072,764327,517879,246448,26374,21219,8.49,5.75,2.74,2356,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-05,AT,47.516231,14.550072,799363,550128,249235,35036,22234,8.88,6.11,2.77,2469,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-06,AT,47.516231,14.550072,826598,574963,251635,27235,22646,9.18,6.38,2.79,2514,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-07,AT,47.516231,14.550072,838333,586073,252260,11735,22885,9.31,6.51,2.8,2541,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-08,AT,47.516231,14.550072,849576,595967,253609,11243,23289,9.43,6.62,2.82,2586,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-09,AT,47.516231,14.550072,877141,620111,257030,27565,23731,9.74,6.89,2.85,2635,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-10,AT,47.516231,14.550072,904808,643432,261376,27667,23836,10.05,7.14,2.9,2647,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-11,AT,47.516231,14.550072,948266,681636,266630,43458,26277,10.53,7.57,2.96,2918,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-12,AT,47.516231,14.550072,1004270,732440,271830,56004,29272,11.15,8.13,3.02,3250,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-13,AT,47.516231,14.550072,1054227,776957,277270,49957,32518,11.71,8.63,3.08,3611,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-14,AT,47.516231,14.550072,1083348,802029,281319,29121,35002,12.03,8.91,3.12,3886,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-15,AT,47.516231,14.550072,1103168,819631,283537,19820,36227,12.25,9.1,3.15,4022,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-16,AT,47.516231,14.550072,1129578,840110,289468,26410,36062,12.54,9.33,3.21,4004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-17,AT,47.516231,14.550072,1161072,864129,296943,31494,36609,12.89,9.59,3.3,4065,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-18,AT,47.516231,14.550072,1194143,889663,304480,33071,35125,13.26,9.88,3.38,3900,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-19,AT,47.516231,14.550072,1242040,930209,311831,47897,33967,13.79,10.33,3.46,3771,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-20,AT,47.516231,14.550072,1286595,965933,320662,44555,33195,14.29,10.72,3.56,3686,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-21,AT,47.516231,14.550072,1301065,976948,324117,14470,31102,14.45,10.85,3.6,3453,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Azerbaijan,2021-01-17,AZ,40.143105,47.576927,0,0,324117,14470,31102,0,0,3.6,3453,Sinovac
Azerbaijan,2021-01-18,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-19,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-20,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-21,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-22,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-23,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-24,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-25,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-26,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-27,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-28,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-29,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-30,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-01-31,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-02-01,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-02-02,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-02-03,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-02-04,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-02-05,AZ,40.143105,47.576927,0,0,324117,14470,3250,0,0,3.6,321,Sinovac
Azerbaijan,2021-02-06,AZ,40.143105,47.576927,65000,65000,324117,14470,3250,0.64,0.64,3.6,321,Sinovac
Azerbaijan,2021-02-07,AZ,40.143105,47.576927,65000,65000,324117,14470,4204,0.64,0.64,3.6,415,Sinovac
Azerbaijan,2021-02-08,AZ,40.143105,47.576927,65000,65000,324117,14470,5158,0.64,0.64,3.6,509,Sinovac
Azerbaijan,2021-02-09,AZ,40.143105,47.576927,65000,65000,324117,14470,6112,0.64,0.64,3.6,603,Sinovac
Azerbaijan,2021-02-10,AZ,40.143105,47.576927,65000,65000,324117,14470,7066,0.64,0.64,3.6,697,Sinovac
Azerbaijan,2021-02-11,AZ,40.143105,47.576927,65000,65000,324117,14470,8020,0.64,0.64,3.6,791,Sinovac
Azerbaijan,2021-02-12,AZ,40.143105,47.576927,65000,65000,324117,14470,8975,0.64,0.64,3.6,885,Sinovac
Azerbaijan,2021-02-13,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-14,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-15,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-16,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-17,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-18,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-19,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-20,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-21,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-22,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-23,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-24,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-25,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-26,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-27,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-02-28,AZ,40.143105,47.576927,65000,65000,324117,14470,9929,0.64,0.64,3.6,979,Sinovac
Azerbaijan,2021-03-01,AZ,40.143105,47.576927,293360,293360,324117,14470,9929,2.89,2.89,3.6,979,Sinovac
Azerbaijan,2021-03-02,AZ,40.143105,47.576927,293360,293360,324117,14470,11650,2.89,2.89,3.6,1149,Sinovac
Azerbaijan,2021-03-03,AZ,40.143105,47.576927,337315,337315,324117,14470,13371,3.33,3.33,3.6,1319,Sinovac
Azerbaijan,2021-03-04,AZ,40.143105,47.576927,337315,337315,324117,14470,13719,3.33,3.33,3.6,1353,Sinovac
Azerbaijan,2021-03-05,AZ,40.143105,47.576927,337315,337315,324117,14470,14067,3.33,3.33,3.6,1387,Sinovac
Azerbaijan,2021-03-06,AZ,40.143105,47.576927,337315,337315,324117,14470,14415,3.33,3.33,3.6,1422,Sinovac
Azerbaijan,2021-03-07,AZ,40.143105,47.576927,337315,337315,324117,14470,14763,3.33,3.33,3.6,1456,Sinovac
Azerbaijan,2021-03-08,AZ,40.143105,47.576927,337315,337315,324117,14470,15110,3.33,3.33,3.6,1490,Sinovac
Azerbaijan,2021-03-09,AZ,40.143105,47.576927,411496,411496,324117,14470,13737,4.06,4.06,3.6,1355,Sinovac
Azerbaijan,2021-03-10,AZ,40.143105,47.576927,428635,428635,324117,17139,13046,4.23,4.23,3.6,1287,Sinovac
Azerbaijan,2021-03-11,AZ,40.143105,47.576927,436849,436849,324117,8214,12453,4.31,4.31,3.6,1228,Sinovac
Azerbaijan,2021-03-12,AZ,40.143105,47.576927,443888,443888,324117,7039,11692,4.38,4.38,3.6,1153,Sinovac
Azerbaijan,2021-03-13,AZ,40.143105,47.576927,450316,450316,324117,6428,10844,4.44,4.44,3.6,1070,Sinovac
Azerbaijan,2021-03-14,AZ,40.143105,47.576927,453586,453586,324117,3270,9545,4.47,4.47,3.6,941,Sinovac
Azerbaijan,2021-03-15,AZ,40.143105,47.576927,453586,453586,324117,3270,8471,4.47,4.47,3.6,835,Sinovac
Azerbaijan,2021-03-16,AZ,40.143105,47.576927,453586,453586,324117,3270,7398,4.47,4.47,3.6,730,Sinovac
Azerbaijan,2021-03-17,AZ,40.143105,47.576927,453586,453586,324117,3270,5641,4.47,4.47,3.6,556,Sinovac
Azerbaijan,2021-03-18,AZ,40.143105,47.576927,453586,453586,324117,3270,5160,4.47,4.47,3.6,509,Sinovac
Azerbaijan,2021-03-19,AZ,40.143105,47.576927,453586,453586,324117,3270,4847,4.47,4.47,3.6,478,Sinovac
Azerbaijan,2021-03-20,AZ,40.143105,47.576927,482664,482664,324117,3270,4621,4.76,4.76,3.6,456,Sinovac
Bahamas,2021-03-17,BS,25.03428,-77.39628,110,110,324117,3270,4621,0.03,0.03,3.6,456,Oxford/AstraZeneca
Bahrain,2020-12-23,BH,25.930414,50.637772,38965,38965,324117,3270,4621,2.29,2.29,3.6,456,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-24,BH,25.930414,50.637772,50071,50071,324117,11106,11106,2.94,2.94,3.6,6527,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-25,BH,25.930414,50.637772,50543,50543,324117,472,5789,2.97,2.97,3.6,3402,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-26,BH,25.930414,50.637772,51556,51556,324117,1013,4197,3.03,3.03,3.6,2467,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-27,BH,25.930414,50.637772,53614,53614,324117,2058,3662,3.15,3.15,3.6,2152,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-28,BH,25.930414,50.637772,55014,55014,324117,1400,3210,3.23,3.23,3.6,1886,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-29,BH,25.930414,50.637772,56041,56041,324117,1027,2846,3.29,3.29,3.6,1673,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-30,BH,25.930414,50.637772,57317,57317,324117,1276,2622,3.37,3.37,3.6,1541,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-31,BH,25.930414,50.637772,58643,58643,324117,1326,1225,3.45,3.45,3.6,720,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-01,BH,25.930414,50.637772,59351,59351,324117,708,1258,3.49,3.49,3.6,739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-02,BH,25.930414,50.637772,60097,60097,324117,746,1220,3.53,3.53,3.6,717,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-03,BH,25.930414,50.637772,60689,60689,324117,592,1011,3.57,3.57,3.6,594,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-04,BH,25.930414,50.637772,61612,61612,324117,923,943,3.62,3.62,3.6,554,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-05,BH,25.930414,50.637772,63893,63893,324117,2281,1122,3.75,3.75,3.6,659,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-06,BH,25.930414,50.637772,68472,68472,324117,4579,1594,4.02,4.02,3.6,937,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-07,BH,25.930414,50.637772,72239,72239,324117,3767,1942,4.25,4.25,3.6,1141,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-08,BH,25.930414,50.637772,78291,78291,324117,6052,2706,4.6,4.6,3.6,1590,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-09,BH,25.930414,50.637772,84157,84157,324117,5866,3437,4.95,4.95,3.6,2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-10,BH,25.930414,50.637772,89250,89250,324117,5093,4080,5.25,5.25,3.6,2398,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-11,BH,25.930414,50.637772,92598,92598,324117,3348,4427,5.44,5.44,3.6,2602,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-12,BH,25.930414,50.637772,97776,97776,324117,5178,4840,5.75,5.75,3.6,2844,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-13,BH,25.930414,50.637772,97776,101363,324117,5178,5288,5.75,5.96,3.6,3108,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-14,BH,25.930414,50.637772,97776,109566,324117,5178,5852,5.75,6.44,3.6,3439,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-15,BH,25.930414,50.637772,97776,122819,324117,5178,6089,5.75,7.22,3.6,3578,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-16,BH,25.930414,50.637772,97776,137159,324117,5178,6353,5.75,8.06,3.6,3734,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-17,BH,25.930414,50.637772,97776,141563,324117,5178,6727,5.75,8.32,3.6,3953,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-18,BH,25.930414,50.637772,97776,142831,324117,5178,7350,5.75,8.39,3.6,4320,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-19,BH,25.930414,50.637772,97776,143596,324117,5178,7712,5.75,8.44,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-20,BH,25.930414,50.637772,97776,144130,324117,5178,7712,5.75,8.47,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-21,BH,25.930414,50.637772,97776,144130,324117,5178,7712,5.75,8.47,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-22,BH,25.930414,50.637772,97776,144130,324117,5178,7712,5.75,8.47,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-23,BH,25.930414,50.637772,97776,144130,324117,5178,7712,5.75,8.47,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-24,BH,25.930414,50.637772,97776,144130,324117,5178,7712,5.75,8.47,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-25,BH,25.930414,50.637772,97776,144130,324117,5178,7712,5.75,8.47,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-26,BH,25.930414,50.637772,97776,165953,324117,5178,7712,5.75,9.75,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-27,BH,25.930414,50.637772,97776,167731,324117,5178,7712,5.75,9.86,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-28,BH,25.930414,50.637772,97776,169440,324117,5178,7712,5.75,9.96,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-29,BH,25.930414,50.637772,97776,169810,324117,5178,7712,5.75,9.98,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-30,BH,25.930414,50.637772,97776,170433,324117,5178,7712,5.75,10.02,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-01-31,BH,25.930414,50.637772,97776,171568,324117,5178,7712,5.75,10.08,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-01,BH,25.930414,50.637772,97776,172912,324117,5178,7712,5.75,10.16,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-02,BH,25.930414,50.637772,97776,174075,324117,5178,7712,5.75,10.23,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-03,BH,25.930414,50.637772,97776,175094,324117,5178,7712,5.75,10.29,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-04,BH,25.930414,50.637772,97776,177233,324117,5178,7712,5.75,10.42,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-05,BH,25.930414,50.637772,97776,179550,324117,5178,7712,5.75,10.55,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-06,BH,25.930414,50.637772,97776,182543,324117,5178,7712,5.75,10.73,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-07,BH,25.930414,50.637772,97776,191406,324117,5178,7712,5.75,11.25,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-08,BH,25.930414,50.637772,97776,201116,324117,5178,7712,5.75,11.82,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-09,BH,25.930414,50.637772,97776,212940,324117,5178,7712,5.75,12.51,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-10,BH,25.930414,50.637772,97776,219595,324117,5178,7712,5.75,12.91,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-11,BH,25.930414,50.637772,97776,224919,324117,5178,7712,5.75,13.22,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-12,BH,25.930414,50.637772,97776,232540,324117,5178,7712,5.75,13.67,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-13,BH,25.930414,50.637772,97776,242260,324117,5178,7712,5.75,14.24,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-14,BH,25.930414,50.637772,97776,248775,324117,5178,7712,5.75,14.62,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-15,BH,25.930414,50.637772,97776,250946,324117,5178,7712,5.75,14.75,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-16,BH,25.930414,50.637772,97776,252990,324117,5178,7712,5.75,14.87,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-17,BH,25.930414,50.637772,97776,257580,324117,5178,7712,5.75,15.14,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-18,BH,25.930414,50.637772,97776,263422,324117,5178,7712,5.75,15.48,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-19,BH,25.930414,50.637772,97776,268273,324117,5178,7712,5.75,15.77,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-20,BH,25.930414,50.637772,97776,271749,324117,5178,7712,5.75,15.97,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-21,BH,25.930414,50.637772,97776,274960,324117,5178,7712,5.75,16.16,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-22,BH,25.930414,50.637772,97776,278222,324117,5178,7712,5.75,16.35,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-23,BH,25.930414,50.637772,97776,281425,324117,5178,7712,5.75,16.54,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-24,BH,25.930414,50.637772,97776,284948,324117,5178,7712,5.75,16.75,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-25,BH,25.930414,50.637772,97776,290103,324117,5178,7712,5.75,17.05,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-26,BH,25.930414,50.637772,97776,292917,324117,5178,7712,5.75,17.21,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-27,BH,25.930414,50.637772,97776,295296,324117,5178,7712,5.75,17.35,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-02-28,BH,25.930414,50.637772,97776,298171,324117,5178,7712,5.75,17.52,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-03-01,BH,25.930414,50.637772,97776,301103,324117,5178,7712,5.75,17.7,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2021-03-02,BH,25.930414,50.637772,97776,302671,324117,5178,7712,5.75,17.79,3.6,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
