country,date,CountryCode,latitude,longitude,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
Malaysia,2021-03-01,MY,4.210484,101.975766,302580,1828,25542,1135,5
Malaysia,2021-03-02,MY,4.210484,101.975766,304135,1555,24563,1141,6
Malaysia,2021-03-03,MY,4.210484,101.975766,305880,1745,24025,1148,7
Malaysia,2021-03-04,MY,4.210484,101.975766,307943,2063,23161,1153,5
Malaysia,2021-03-05,MY,4.210484,101.975766,310097,2154,22034,1159,6
Malaysia,2021-03-06,MY,4.210484,101.975766,311777,1680,21159,1166,7
Malaysia,2021-03-07,MY,4.210484,101.975766,313460,1683,20333,1169,3
Malaysia,2021-03-08,MY,4.210484,101.975766,314989,1529,19778,1177,8
Malaysia,2021-03-09,MY,4.210484,101.975766,316269,1280,18704,1186,9
Malaysia,2021-03-10,MY,4.210484,101.975766,317717,1448,18010,1191,5
Malaysia,2021-03-11,MY,4.210484,101.975766,319364,1647,17544,1200,9
Malaysia,2021-03-12,MY,4.210484,101.975766,320939,1575,17074,1203,3
Malaysia,2021-03-13,MY,4.210484,101.975766,322409,1470,16711,1206,3
Malaysia,2021-03-14,MY,4.210484,101.975766,323763,1354,16279,1210,4
Malaysia,2021-03-15,MY,4.210484,101.975766,324971,1208,15511,1213,3
Malaysia,2021-03-16,MY,4.210484,101.975766,326034,1063,15204,1218,5
Malaysia,2021-03-17,MY,4.210484,101.975766,327253,1219,15075,1220,2
Malaysia,2021-03-18,MY,4.210484,101.975766,328466,1213,14782,1223,3
Malaysia,2021-03-19,MY,4.210484,101.975766,330042,1576,14360,1225,2
Malaysia,2021-03-20,MY,4.210484,101.975766,331713,1671,14442,1229,4
Malaysia,2021-03-21,MY,4.210484,101.975766,333040,1327,14518,1233,4
Malaysia,2021-03-22,MY,4.210484,101.975766,334156,1116,14134,1238,5
Maldives,2020-12-13,MV,3.202778,73.22068,13368,20,614,48,0
Maldives,2020-12-14,MV,3.202778,73.22068,13379,11,600,48,0
Maldives,2020-12-15,MV,3.202778,73.22068,13392,13,584,48,0
Maldives,2020-12-16,MV,3.202778,73.22068,13402,10,568,48,0
Maldives,2020-12-17,MV,3.202778,73.22068,13418,16,542,48,0
Maldives,2020-12-18,MV,3.202778,73.22068,13444,26,560,48,0
Maldives,2020-12-19,MV,3.202778,73.22068,13474,30,548,48,0
Maldives,2020-12-20,MV,3.202778,73.22068,13493,19,550,48,0
Maldives,2020-12-21,MV,3.202778,73.22068,13501,8,524,48,0
Maldives,2020-12-22,MV,3.202778,73.22068,13524,23,516,48,0
Maldives,2020-12-23,MV,3.202778,73.22068,13537,13,506,48,0
Maldives,2020-12-24,MV,3.202778,73.22068,13558,21,499,48,0
Maldives,2020-12-25,MV,3.202778,73.22068,13583,25,509,48,0
Maldives,2020-12-26,MV,3.202778,73.22068,13618,35,520,48,0
Maldives,2020-12-27,MV,3.202778,73.22068,13644,26,524,48,0
Maldives,2020-12-28,MV,3.202778,73.22068,13660,16,530,48,0
Maldives,2020-12-29,MV,3.202778,73.22068,13691,31,534,48,0
Maldives,2020-12-30,MV,3.202778,73.22068,13738,47,565,48,0
Maldives,2020-12-31,MV,3.202778,73.22068,13757,19,568,48,0
Maldives,2021-01-01,MV,3.202778,73.22068,13804,47,606,48,0
Maldives,2021-01-02,MV,3.202778,73.22068,13834,30,620,48,0
Maldives,2021-01-03,MV,3.202778,73.22068,13867,33,628,48,0
Maldives,2021-01-04,MV,3.202778,73.22068,13893,26,641,48,0
Maldives,2021-01-05,MV,3.202778,73.22068,13930,37,665,48,0
Maldives,2021-01-06,MV,3.202778,73.22068,13967,37,694,48,0
Maldives,2021-01-07,MV,3.202778,73.22068,13988,21,701,49,1
Maldives,2021-01-08,MV,3.202778,73.22068,14040,52,712,49,0
Maldives,2021-01-09,MV,3.202778,73.22068,14065,25,708,49,0
Maldives,2021-01-10,MV,3.202778,73.22068,14109,44,724,49,0
Maldives,2021-01-11,MV,3.202778,73.22068,14159,50,745,49,0
Maldives,2021-01-12,MV,3.202778,73.22068,14218,59,767,49,0
Maldives,2021-01-13,MV,3.202778,73.22068,14277,59,790,49,0
Maldives,2021-01-14,MV,3.202778,73.22068,14325,48,813,49,0
Maldives,2021-01-15,MV,3.202778,73.22068,14375,50,852,49,0
Maldives,2021-01-16,MV,3.202778,73.22068,14462,87,908,49,0
Maldives,2021-01-17,MV,3.202778,73.22068,14513,51,924,49,0
Maldives,2021-01-18,MV,3.202778,73.22068,14582,69,967,49,0
Maldives,2021-01-19,MV,3.202778,73.22068,14633,51,969,49,0
Maldives,2021-01-20,MV,3.202778,73.22068,14712,79,1024,49,0
Maldives,2021-01-21,MV,3.202778,73.22068,14765,53,1032,50,1
Maldives,2021-01-22,MV,3.202778,73.22068,14830,65,1049,50,0
Maldives,2021-01-23,MV,3.202778,73.22068,14885,55,1022,50,0
Maldives,2021-01-24,MV,3.202778,73.22068,14993,108,1093,51,1
Maldives,2021-01-25,MV,3.202778,73.22068,15102,109,1167,51,0
Maldives,2021-01-26,MV,3.202778,73.22068,15247,145,1280,51,0
Maldives,2021-01-27,MV,3.202778,73.22068,15390,143,1373,51,0
Maldives,2021-01-28,MV,3.202778,73.22068,15496,106,1417,51,0
Maldives,2021-01-29,MV,3.202778,73.22068,15614,118,1499,51,0
Maldives,2021-01-30,MV,3.202778,73.22068,15736,122,1589,51,0
Maldives,2021-01-31,MV,3.202778,73.22068,15841,105,1650,52,1
Maldives,2021-02-01,MV,3.202778,73.22068,16056,215,1814,52,0
Maldives,2021-02-02,MV,3.202778,73.22068,16155,99,1840,52,0
Maldives,2021-02-03,MV,3.202778,73.22068,16276,121,1886,53,1
Maldives,2021-02-04,MV,3.202778,73.22068,16410,134,1937,54,1
Maldives,2021-02-05,MV,3.202778,73.22068,16547,137,2021,54,0
Maldives,2021-02-06,MV,3.202778,73.22068,16656,109,2046,54,0
Maldives,2021-02-07,MV,3.202778,73.22068,16783,127,2124,55,1
Maldives,2021-02-08,MV,3.202778,73.22068,16909,126,2082,55,0
Maldives,2021-02-09,MV,3.202778,73.22068,17101,192,2223,56,1
Maldives,2021-02-10,MV,3.202778,73.22068,17201,100,2167,56,0
Maldives,2021-02-11,MV,3.202778,73.22068,17387,186,2250,56,0
Maldives,2021-02-12,MV,3.202778,73.22068,17507,120,2309,56,0
Maldives,2021-02-13,MV,3.202778,73.22068,17716,209,2367,58,2
Maldives,2021-02-14,MV,3.202778,73.22068,17828,112,2322,58,0
Maldives,2021-02-15,MV,3.202778,73.22068,17953,125,2335,58,0
Maldives,2021-02-16,MV,3.202778,73.22068,18082,129,2391,58,0
Maldives,2021-02-17,MV,3.202778,73.22068,18224,142,2398,58,0
Maldives,2021-02-18,MV,3.202778,73.22068,18340,116,2419,58,0
Maldives,2021-02-19,MV,3.202778,73.22068,18467,127,2444,58,0
Maldives,2021-02-20,MV,3.202778,73.22068,18612,145,2491,60,2
Maldives,2021-02-21,MV,3.202778,73.22068,18769,157,2513,60,0
Maldives,2021-02-22,MV,3.202778,73.22068,18930,161,2519,60,0
Maldives,2021-02-23,MV,3.202778,73.22068,19038,108,2436,60,0
Maldives,2021-02-24,MV,3.202778,73.22068,19162,124,2456,60,0
Maldives,2021-02-25,MV,3.202778,73.22068,19346,184,2448,60,0
Maldives,2021-02-26,MV,3.202778,73.22068,19479,133,2417,60,0
Maldives,2021-02-27,MV,3.202778,73.22068,19597,118,2404,61,1
Maldives,2021-02-28,MV,3.202778,73.22068,19793,196,2482,62,1
Maldives,2021-03-01,MV,3.202778,73.22068,19979,186,2574,62,0
Maldives,2021-03-02,MV,3.202778,73.22068,20144,165,2612,62,0
Maldives,2021-03-03,MV,3.202778,73.22068,20280,136,2622,63,1
Maldives,2021-03-04,MV,3.202778,73.22068,20447,167,2671,64,1
Maldives,2021-03-05,MV,3.202778,73.22068,20565,118,2665,64,0
Maldives,2021-03-06,MV,3.202778,73.22068,20663,98,2620,64,0
Maldives,2021-03-07,MV,3.202778,73.22068,20794,131,2606,64,0
Maldives,2021-03-08,MV,3.202778,73.22068,20919,125,2602,64,0
Maldives,2021-03-09,MV,3.202778,73.22068,21034,115,2542,64,0
Maldives,2021-03-10,MV,3.202778,73.22068,21144,110,2546,64,0
Maldives,2021-03-11,MV,3.202778,73.22068,21268,124,2509,64,0
Maldives,2021-03-12,MV,3.202778,73.22068,21382,114,2538,64,0
Maldives,2021-03-13,MV,3.202778,73.22068,21476,94,2445,64,0
Maldives,2021-03-14,MV,3.202778,73.22068,21572,96,2413,64,0
Maldives,2021-03-15,MV,3.202778,73.22068,21666,94,2357,64,0
Maldives,2021-03-16,MV,3.202778,73.22068,21819,153,2413,64,0
Maldives,2021-03-17,MV,3.202778,73.22068,21961,142,2378,64,0
Maldives,2021-03-18,MV,3.202778,73.22068,22147,186,2441,64,0
Maldives,2021-03-19,MV,3.202778,73.22068,22292,145,2454,65,1
Maldives,2021-03-20,MV,3.202778,73.22068,22373,81,2411,65,0
Maldives,2021-03-21,MV,3.202778,73.22068,22513,140,2443,66,1
Maldives,2021-03-22,MV,3.202778,73.22068,22662,149,2454,66,0
Mali,2020-12-13,ML,17.570692,-3.996166,5814,93,2029,194,5
Mali,2020-12-14,ML,17.570692,-3.996166,5836,22,2005,201,7
Mali,2020-12-15,ML,17.570692,-3.996166,5878,42,1976,205,4
Mali,2020-12-16,ML,17.570692,-3.996166,5969,91,2058,209,4
Mali,2020-12-17,ML,17.570692,-3.996166,6049,80,2120,211,2
Mali,2020-12-18,ML,17.570692,-3.996166,6120,71,2134,215,4
Mali,2020-12-19,ML,17.570692,-3.996166,6164,44,2146,220,5
Mali,2020-12-20,ML,17.570692,-3.996166,6191,27,2130,222,2
Mali,2020-12-21,ML,17.570692,-3.996166,6232,41,2149,225,3
Mali,2020-12-22,ML,17.570692,-3.996166,6291,59,2182,225,0
Mali,2020-12-23,ML,17.570692,-3.996166,6347,56,2191,229,4
Mali,2020-12-24,ML,17.570692,-3.996166,6441,94,2238,235,6
Mali,2020-12-25,ML,17.570692,-3.996166,6488,47,2217,245,10
Mali,2020-12-26,ML,17.570692,-3.996166,6574,86,2121,249,4
Mali,2020-12-27,ML,17.570692,-3.996166,6629,55,1955,253,4
Mali,2020-12-28,ML,17.570692,-3.996166,6703,74,1995,256,3
Mali,2020-12-29,ML,17.570692,-3.996166,6796,93,2042,262,6
Mali,2020-12-30,ML,17.570692,-3.996166,7029,233,2212,269,7
Mali,2020-12-31,ML,17.570692,-3.996166,7090,61,2171,269,0
Mali,2021-01-01,ML,17.570692,-3.996166,7203,113,2238,271,2
Mali,2021-01-02,ML,17.570692,-3.996166,7226,23,2143,276,5
Mali,2021-01-03,ML,17.570692,-3.996166,7253,27,2062,278,2
Mali,2021-01-04,ML,17.570692,-3.996166,7260,7,1987,279,1
Mali,2021-01-05,ML,17.570692,-3.996166,7349,89,1995,284,5
Mali,2021-01-06,ML,17.570692,-3.996166,7395,46,2000,285,1
Mali,2021-01-07,ML,17.570692,-3.996166,7427,32,1980,286,1
Mali,2021-01-08,ML,17.570692,-3.996166,7512,85,1998,290,4
Mali,2021-01-09,ML,17.570692,-3.996166,7565,53,2004,295,5
Mali,2021-01-10,ML,17.570692,-3.996166,7600,35,2011,298,3
Mali,2021-01-11,ML,17.570692,-3.996166,7664,64,2039,299,1
Mali,2021-01-12,ML,17.570692,-3.996166,7687,23,2030,303,4
Mali,2021-01-13,ML,17.570692,-3.996166,7738,51,2061,303,0
Mali,2021-01-14,ML,17.570692,-3.996166,7759,21,2040,305,2
Mali,2021-01-15,ML,17.570692,-3.996166,7800,41,2014,308,3
Mali,2021-01-16,ML,17.570692,-3.996166,7823,23,1984,308,0
Mali,2021-01-17,ML,17.570692,-3.996166,7839,16,1967,310,2
Mali,2021-01-18,ML,17.570692,-3.996166,7855,16,1955,311,1
Mali,2021-01-19,ML,17.570692,-3.996166,7880,25,1916,317,6
Mali,2021-01-20,ML,17.570692,-3.996166,7897,17,1921,318,1
Mali,2021-01-21,ML,17.570692,-3.996166,7911,14,1925,320,2
Mali,2021-01-22,ML,17.570692,-3.996166,7937,26,1933,321,1
Mali,2021-01-23,ML,17.570692,-3.996166,7965,28,1937,323,2
Mali,2021-01-24,ML,17.570692,-3.996166,7983,18,1943,323,0
Mali,2021-01-25,ML,17.570692,-3.996166,7995,12,1940,324,1
Mali,2021-01-26,ML,17.570692,-3.996166,8006,11,1948,327,3
Mali,2021-01-27,ML,17.570692,-3.996166,8037,31,1840,327,0
Mali,2021-01-28,ML,17.570692,-3.996166,8056,19,1845,328,1
Mali,2021-01-29,ML,17.570692,-3.996166,8063,7,1835,329,1
Mali,2021-01-30,ML,17.570692,-3.996166,8069,6,1802,330,1
Mali,2021-01-31,ML,17.570692,-3.996166,8091,22,1816,330,0
Mali,2021-02-01,ML,17.570692,-3.996166,8100,9,1811,330,0
Mali,2021-02-02,ML,17.570692,-3.996166,8111,11,1808,333,3
Mali,2021-02-03,ML,17.570692,-3.996166,8119,8,1775,333,0
Mali,2021-02-04,ML,17.570692,-3.996166,8130,11,1772,333,0
Mali,2021-02-05,ML,17.570692,-3.996166,8145,15,1772,336,3
Mali,2021-02-06,ML,17.570692,-3.996166,8160,15,1768,338,2
Mali,2021-02-07,ML,17.570692,-3.996166,8176,16,1772,338,0
Mali,2021-02-08,ML,17.570692,-3.996166,8181,5,1771,339,1
Mali,2021-02-09,ML,17.570692,-3.996166,8192,11,1763,339,0
Mali,2021-02-10,ML,17.570692,-3.996166,8203,11,1764,339,0
Mali,2021-02-11,ML,17.570692,-3.996166,8218,15,1768,340,1
Mali,2021-02-12,ML,17.570692,-3.996166,8222,4,1728,340,0
Mali,2021-02-13,ML,17.570692,-3.996166,8226,4,1719,342,2
Mali,2021-02-14,ML,17.570692,-3.996166,8229,3,1691,342,0
Mali,2021-02-15,ML,17.570692,-3.996166,8235,6,1693,342,0
Mali,2021-02-16,ML,17.570692,-3.996166,8241,6,1693,342,0
Mali,2021-02-17,ML,17.570692,-3.996166,8256,15,1667,342,0
Mali,2021-02-18,ML,17.570692,-3.996166,8256,0,1667,342,0
Mali,2021-02-19,ML,17.570692,-3.996166,8260,4,1654,344,2
Mali,2021-02-20,ML,17.570692,-3.996166,8292,32,1682,347,3
Mali,2021-02-21,ML,17.570692,-3.996166,8299,7,1653,348,1
Mali,2021-02-22,ML,17.570692,-3.996166,8306,7,1655,348,0
Mali,2021-02-23,ML,17.570692,-3.996166,8324,18,1671,348,0
Mali,2021-02-24,ML,17.570692,-3.996166,8332,8,1638,348,0
Mali,2021-02-25,ML,17.570692,-3.996166,8349,17,1648,349,1
Mali,2021-02-26,ML,17.570692,-3.996166,8358,9,1653,350,1
Mali,2021-02-27,ML,17.570692,-3.996166,8365,7,1611,352,2
Mali,2021-02-28,ML,17.570692,-3.996166,8376,11,1621,353,1
Mali,2021-03-01,ML,17.570692,-3.996166,8390,14,1627,355,2
Mali,2021-03-02,ML,17.570692,-3.996166,8420,30,1651,355,0
Mali,2021-03-03,ML,17.570692,-3.996166,8446,26,1671,357,2
Mali,2021-03-04,ML,17.570692,-3.996166,8470,24,1689,357,0
Mali,2021-03-05,ML,17.570692,-3.996166,8509,39,1716,358,1
Mali,2021-03-06,ML,17.570692,-3.996166,8560,51,1763,358,0
Mali,2021-03-07,ML,17.570692,-3.996166,8580,20,1781,358,0
Mali,2021-03-08,ML,17.570692,-3.996166,8613,33,1805,358,0
Mali,2021-03-09,ML,17.570692,-3.996166,8613,0,1805,358,0
Mali,2021-03-10,ML,17.570692,-3.996166,8710,97,1900,358,0
Mali,2021-03-11,ML,17.570692,-3.996166,8782,72,1957,359,1
Mali,2021-03-12,ML,17.570692,-3.996166,8813,31,1978,360,1
Mali,2021-03-13,ML,17.570692,-3.996166,8862,49,2019,360,0
Mali,2021-03-14,ML,17.570692,-3.996166,8913,51,2050,360,0
Mali,2021-03-15,ML,17.570692,-3.996166,8933,20,2059,363,3
Mali,2021-03-16,ML,17.570692,-3.996166,9018,85,2128,364,1
Mali,2021-03-17,ML,17.570692,-3.996166,9066,48,2145,365,1
Mali,2021-03-18,ML,17.570692,-3.996166,9118,52,2178,366,1
Mali,2021-03-19,ML,17.570692,-3.996166,9191,73,2221,367,1
Mali,2021-03-20,ML,17.570692,-3.996166,9270,79,2293,367,0
Mali,2021-03-21,ML,17.570692,-3.996166,9330,60,2334,368,1
Mali,2021-03-22,ML,17.570692,-3.996166,9380,50,2365,371,3
Malta,2020-12-13,MT,35.937496,14.375416,11153,52,1815,169,3
Malta,2020-12-14,MT,35.937496,14.375416,11254,101,1761,174,5
Malta,2020-12-15,MT,35.937496,14.375416,11303,49,1706,177,3
Malta,2020-12-16,MT,35.937496,14.375416,11415,112,1719,180,3
Malta,2020-12-17,MT,35.937496,14.375416,11475,60,1623,182,2
Malta,2020-12-18,MT,35.937496,14.375416,11569,94,1606,183,1
Malta,2020-12-19,MT,35.937496,14.375416,11621,52,1553,187,4
Malta,2020-12-20,MT,35.937496,14.375416,11714,93,1546,190,3
Malta,2020-12-21,MT,35.937496,14.375416,11802,88,1493,194,4
Malta,2020-12-22,MT,35.937496,14.375416,11910,108,1553,196,2
Malta,2020-12-23,MT,35.937496,14.375416,11992,82,1498,201,5
Malta,2020-12-24,MT,35.937496,14.375416,12062,70,1436,203,2
Malta,2020-12-25,MT,35.937496,14.375416,12112,50,1362,203,0
Malta,2020-12-26,MT,35.937496,14.375416,12241,129,1485,206,3
Malta,2020-12-27,MT,35.937496,14.375416,12325,84,1447,210,4
Malta,2020-12-28,MT,35.937496,14.375416,12426,101,1420,215,5
Malta,2020-12-29,MT,35.937496,14.375416,12541,115,1407,215,0
Malta,2020-12-30,MT,35.937496,14.375416,12665,124,1392,216,1
Malta,2020-12-31,MT,35.937496,14.375416,12774,109,1434,219,3
Malta,2021-01-01,MT,35.937496,14.375416,12909,135,1512,219,0
Malta,2021-01-02,MT,35.937496,14.375416,12997,88,1566,220,1
Malta,2021-01-03,MT,35.937496,14.375416,13082,85,1587,220,0
Malta,2021-01-04,MT,35.937496,14.375416,13230,148,1622,222,2
Malta,2021-01-05,MT,35.937496,14.375416,13388,158,1702,226,4
Malta,2021-01-06,MT,35.937496,14.375416,13612,224,1845,227,1
Malta,2021-01-07,MT,35.937496,14.375416,13776,164,1935,228,1
Malta,2021-01-08,MT,35.937496,14.375416,13967,191,2047,230,2
Malta,2021-01-09,MT,35.937496,14.375416,14212,245,2221,232,2
Malta,2021-01-10,MT,35.937496,14.375416,14396,184,2322,233,1
Malta,2021-01-11,MT,35.937496,14.375416,14529,133,2360,233,0
Malta,2021-01-12,MT,35.937496,14.375416,14769,240,2519,234,1
Malta,2021-01-13,MT,35.937496,14.375416,14958,189,2601,234,0
Malta,2021-01-14,MT,35.937496,14.375416,15079,121,2594,235,1
Malta,2021-01-15,MT,35.937496,14.375416,15272,193,2643,236,1
Malta,2021-01-16,MT,35.937496,14.375416,15447,175,2749,238,2
Malta,2021-01-17,MT,35.937496,14.375416,15588,141,2753,239,1
Malta,2021-01-18,MT,35.937496,14.375416,15742,154,2784,241,2
Malta,2021-01-19,MT,35.937496,14.375416,15942,200,2835,242,1
Malta,2021-01-20,MT,35.937496,14.375416,16129,187,2831,244,2
Malta,2021-01-21,MT,35.937496,14.375416,16280,151,2801,245,1
Malta,2021-01-22,MT,35.937496,14.375416,16423,143,2740,248,3
Malta,2021-01-23,MT,35.937496,14.375416,16542,119,2646,250,2
Malta,2021-01-24,MT,35.937496,14.375416,16658,116,2606,251,1
Malta,2021-01-25,MT,35.937496,14.375416,16861,203,2632,253,2
Malta,2021-01-26,MT,35.937496,14.375416,16999,138,2640,255,2
Malta,2021-01-27,MT,35.937496,14.375416,17192,193,2682,258,3
Malta,2021-01-28,MT,35.937496,14.375416,17400,208,2687,261,3
Malta,2021-01-29,MT,35.937496,14.375416,17585,185,2695,264,3
Malta,2021-01-30,MT,35.937496,14.375416,17721,136,2681,265,1
Malta,2021-01-31,MT,35.937496,14.375416,17903,182,2676,267,2
Malta,2021-02-01,MT,35.937496,14.375416,18027,124,2657,269,2
Malta,2021-02-02,MT,35.937496,14.375416,18168,141,2665,270,1
Malta,2021-02-03,MT,35.937496,14.375416,18306,138,2610,273,3
Malta,2021-02-04,MT,35.937496,14.375416,18385,79,2545,273,0
Malta,2021-02-05,MT,35.937496,14.375416,18442,57,2464,277,4
Malta,2021-02-06,MT,35.937496,14.375416,18576,134,2401,279,2
Malta,2021-02-07,MT,35.937496,14.375416,18676,100,2341,282,3
Malta,2021-02-08,MT,35.937496,14.375416,18813,137,2352,282,0
Malta,2021-02-09,MT,35.937496,14.375416,19015,202,2406,284,2
Malta,2021-02-10,MT,35.937496,14.375416,19182,167,2406,286,2
Malta,2021-02-11,MT,35.937496,14.375416,19333,151,2401,286,0
Malta,2021-02-12,MT,35.937496,14.375416,19497,164,2398,288,2
Malta,2021-02-13,MT,35.937496,14.375416,19651,154,2344,290,2
Malta,2021-02-14,MT,35.937496,14.375416,19789,138,2370,293,3
Malta,2021-02-15,MT,35.937496,14.375416,19945,156,2340,295,2
Malta,2021-02-16,MT,35.937496,14.375416,20047,102,2316,297,2
Malta,2021-02-17,MT,35.937496,14.375416,20246,199,2425,298,1
Malta,2021-02-18,MT,35.937496,14.375416,20409,163,2429,301,3
Malta,2021-02-19,MT,35.937496,14.375416,20563,154,2435,301,0
Malta,2021-02-20,MT,35.937496,14.375416,20762,199,2526,303,2
Malta,2021-02-21,MT,35.937496,14.375416,20892,130,2521,304,1
Malta,2021-02-22,MT,35.937496,14.375416,21085,193,2471,305,1
Malta,2021-02-23,MT,35.937496,14.375416,21306,221,2500,306,1
Malta,2021-02-24,MT,35.937496,14.375416,21532,226,2504,308,2
Malta,2021-02-25,MT,35.937496,14.375416,21724,192,2508,311,3
Malta,2021-02-26,MT,35.937496,14.375416,21982,258,2582,313,2
Malta,2021-02-27,MT,35.937496,14.375416,22219,237,2651,313,0
Malta,2021-02-28,MT,35.937496,14.375416,22482,263,2720,315,2
Malta,2021-03-01,MT,35.937496,14.375416,22657,175,2678,316,1
Malta,2021-03-02,MT,35.937496,14.375416,22993,336,2931,319,3
Malta,2021-03-03,MT,35.937496,14.375416,23226,233,3000,321,2
Malta,2021-03-04,MT,35.937496,14.375416,23588,362,3128,325,4
Malta,2021-03-05,MT,35.937496,14.375416,23871,283,3252,328,3
Malta,2021-03-06,MT,35.937496,14.375416,24216,345,3403,329,1
Malta,2021-03-07,MT,35.937496,14.375416,24398,182,3322,334,5
Malta,2021-03-08,MT,35.937496,14.375416,24599,201,3178,334,0
Malta,2021-03-09,MT,35.937496,14.375416,24847,248,3035,335,1
Malta,2021-03-10,MT,35.937496,14.375416,25357,510,3182,337,2
Malta,2021-03-11,MT,35.937496,14.375416,25640,283,3123,341,4
Malta,2021-03-12,MT,35.937496,14.375416,25969,329,3188,346,5
Malta,2021-03-13,MT,35.937496,14.375416,26267,298,3144,350,4
Malta,2021-03-14,MT,35.937496,14.375416,26535,268,3124,351,1
Malta,2021-03-15,MT,35.937496,14.375416,26748,213,3018,354,3
Malta,2021-03-16,MT,35.937496,14.375416,27061,313,3113,357,3
Malta,2021-03-17,MT,35.937496,14.375416,27272,211,3127,361,4
Malta,2021-03-18,MT,35.937496,14.375416,27515,243,3034,363,2
Malta,2021-03-19,MT,35.937496,14.375416,27694,179,2898,364,1
Malta,2021-03-20,MT,35.937496,14.375416,27904,210,2873,369,5
Malta,2021-03-21,MT,35.937496,14.375416,28128,224,2736,372,3
Malta,2021-03-22,MT,35.937496,14.375416,28319,191,2603,373,1
Martinique,2020-12-13,MQ,14.641528,-61.024174,5575,0,5435,42,0
Martinique,2020-12-14,MQ,14.641528,-61.024174,5575,0,5435,42,0
Martinique,2020-12-15,MQ,14.641528,-61.024174,5575,0,5435,42,0
Martinique,2020-12-16,MQ,14.641528,-61.024174,5634,59,5494,42,0
Martinique,2020-12-17,MQ,14.641528,-61.024174,5634,0,5494,42,0
Martinique,2020-12-18,MQ,14.641528,-61.024174,5634,0,5494,42,0
Martinique,2020-12-19,MQ,14.641528,-61.024174,5634,0,5494,42,0
Martinique,2020-12-20,MQ,14.641528,-61.024174,5634,0,5494,42,0
Martinique,2020-12-21,MQ,14.641528,-61.024174,5634,0,5494,42,0
Martinique,2020-12-22,MQ,14.641528,-61.024174,6049,415,5909,42,0
Martinique,2020-12-23,MQ,14.641528,-61.024174,6049,0,5909,42,0
Martinique,2020-12-24,MQ,14.641528,-61.024174,6049,0,5909,42,0
Martinique,2020-12-25,MQ,14.641528,-61.024174,6049,0,5909,42,0
Martinique,2020-12-26,MQ,14.641528,-61.024174,6049,0,5909,42,0
Martinique,2020-12-27,MQ,14.641528,-61.024174,6049,0,5909,42,0
Martinique,2020-12-28,MQ,14.641528,-61.024174,6049,0,5909,42,0
Martinique,2020-12-29,MQ,14.641528,-61.024174,6091,42,5950,43,1
Martinique,2020-12-30,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2020-12-31,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2021-01-01,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2021-01-02,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2021-01-03,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2021-01-04,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2021-01-05,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2021-01-06,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2021-01-07,MQ,14.641528,-61.024174,6091,0,5950,43,0
Martinique,2021-01-08,MQ,14.641528,-61.024174,6184,93,6043,43,0
Martinique,2021-01-09,MQ,14.641528,-61.024174,6184,0,6043,43,0
Martinique,2021-01-10,MQ,14.641528,-61.024174,6184,0,6043,43,0
Martinique,2021-01-11,MQ,14.641528,-61.024174,6184,0,6043,43,0
Martinique,2021-01-12,MQ,14.641528,-61.024174,6184,0,6043,43,0
Martinique,2021-01-13,MQ,14.641528,-61.024174,6263,79,6121,44,1
Martinique,2021-01-14,MQ,14.641528,-61.024174,6263,0,6121,44,0
Martinique,2021-01-15,MQ,14.641528,-61.024174,6263,0,6121,44,0
Martinique,2021-01-16,MQ,14.641528,-61.024174,6263,0,6121,44,0
Martinique,2021-01-17,MQ,14.641528,-61.024174,6263,0,6121,44,0
Martinique,2021-01-18,MQ,14.641528,-61.024174,6263,0,6121,44,0
Martinique,2021-01-19,MQ,14.641528,-61.024174,6263,0,6121,44,0
Martinique,2021-01-20,MQ,14.641528,-61.024174,6327,64,6185,44,0
Martinique,2021-01-21,MQ,14.641528,-61.024174,6327,0,6185,44,0
Martinique,2021-01-22,MQ,14.641528,-61.024174,6327,0,6185,44,0
Martinique,2021-01-23,MQ,14.641528,-61.024174,6327,0,6185,44,0
Martinique,2021-01-24,MQ,14.641528,-61.024174,6327,0,6185,44,0
Martinique,2021-01-25,MQ,14.641528,-61.024174,6327,0,6185,44,0
Martinique,2021-01-26,MQ,14.641528,-61.024174,6402,75,6259,45,1
Martinique,2021-01-27,MQ,14.641528,-61.024174,6402,0,6259,45,0
Martinique,2021-01-28,MQ,14.641528,-61.024174,6402,0,6259,45,0
Martinique,2021-01-29,MQ,14.641528,-61.024174,6402,0,6259,45,0
Martinique,2021-01-30,MQ,14.641528,-61.024174,6402,0,6259,45,0
Martinique,2021-01-31,MQ,14.641528,-61.024174,6402,0,6259,45,0
Martinique,2021-02-01,MQ,14.641528,-61.024174,6402,0,6259,45,0
Martinique,2021-02-02,MQ,14.641528,-61.024174,6484,82,6341,45,0
Martinique,2021-02-03,MQ,14.641528,-61.024174,6484,0,6341,45,0
